"","Average M","M var","Min M","Max M"
"1",0.309278776344648,0.00107611520588247,0.23451321720963,0.42123239904846
"2",0.260033691383015,6.61228403587286e-05,0.252663633863136,0.280209765648543
"3",0.333570019194224,8.34421828373496e-05,0.328926112813383,0.355466699113587
"4",0.311448153107957,0.000531280998135814,0.224132371788489,0.987341559244007
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
