"","Average M","M var","Min M","Max M"
"1",0.32927530734934,0.000641308249247452,0.244261140502342,0.431690150586808
"2",0.256236285288464,7.8010246742133e-05,0.249275621831495,0.277813006548921
"3",0.329705131218591,9.28772058501504e-05,0.322382343114926,0.353142928839114
"4",0.304669616528602,0.000115250461050892,0.261210431349924,0.331912595951466
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
