"","Average M","M var","Min M","Max M"
"1",0.32815881664592,0.000615252538555848,0.256167439696813,0.426666782680139
"2",0.255003667331938,8.68126088341506e-05,0.247051353548468,0.278169386836857
"3",0.32877001742111,9.84855118139915e-05,0.32180149970423,0.355637560765404
"4",0.30450294913551,0.000113705370925655,0.274671698454758,0.334562732722354
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
