"","Average M","M var","Min M","Max M"
"1",0.308592117788987,0.0002885005968385,0.259387555607204,0.37260385288552
"2",0.255410896799145,5.2502328083024e-05,0.251449770957681,0.274590010788024
"3",0.328763938195889,7.99835128080961e-05,0.325242904009656,0.351372686250837
"4",0.30623059744064,0.000156155514524163,0.278945426541152,0.344610318487575
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
