"","Average M","M var","Min M","Max M"
"1",0.273802290484451,0.000312395311963116,0.233855288609103,0.398841560776644
"2",0.256662668331567,7.63526810083075e-05,0.249162888630285,0.27744475853736
"3",0.330202901959866,9.07642567161894e-05,0.325808014316418,0.352633718451606
"4",0.317600940217226,0.000141504434066813,0.293816882028046,0.351939256103661
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
