"","Average M","M var","Min M","Max M"
"1",0.29642578438748,0.00105074518337828,0.232122460814338,0.441287609923701
"2",0.26019312065508,6.59968974720497e-05,0.252929681834924,0.280475337143088
"3",0.333685042710587,8.37619679338715e-05,0.328153282741711,0.355411914112043
"4",0.31162560898673,0.000139519498499895,0.28327424884696,0.349958098435142
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
