"","Average M","M var","Min M","Max M"
"1",0.306515796141777,0.000251810015380563,0.262641279090348,0.363498875123917
"2",0.25533419307558,5.26625854020352e-05,0.252073005515498,0.273088163595349
"3",0.328733031716274,7.93445957495399e-05,0.324821054249929,0.35156974906588
"4",0.307875892459542,0.00014225720301791,0.28744412885218,0.352639403209517
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
