"","Average M","M var","Min M","Max M"
"1",0.317079669979442,0.000840060051654502,0.258231367189139,0.434299335138728
"2",0.255314959119436,5.20273013090996e-05,0.252056819275346,0.272414045008482
"3",0.328683042104773,7.8987477295669e-05,0.324211093123207,0.35050250955525
"4",0.308862965643998,0.000160542375341386,0.279990109715153,0.347340945620163
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
