"","Average M","M var","Min M","Max M"
"1",0.300775115943142,0.000983176963425693,0.23802767190507,0.441436074723094
"2",0.280133137326748,5.69763251858826e-05,0.274598591072422,0.299403210509235
"3",0.352670249861279,8.69937537080095e-05,0.347422558930759,0.3746375311843
"4",0.291832372762001,9.36785252916254e-05,0.274815330444634,0.325924743923927
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
