"","Average M","M var","Min M","Max M"
"1",0.348687296861758,0.00109381600596379,0.265260683790592,0.450751854413157
"2",0.253414614046999,4.3164444408891e-05,0.250215916723947,0.271774584224805
"3",0.327067657878913,7.04982273435727e-05,0.325121295379654,0.348013349816264
"4",0.308668760808584,0.000152834006724649,0.280047703145385,0.349005370578866
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
