"","Average M","M var","Min M","Max M"
"1",0.301238457329606,0.00107467554845856,0.243424474412335,0.443493728431375
"2",0.279798446871934,5.63545234260808e-05,0.275923270563886,0.300007462221511
"3",0.352292466078284,8.69987919966686e-05,0.34554813652766,0.375709217941209
"4",0.287634432329238,9.1185918843003e-05,0.269493332477009,0.321230560838526
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
