"","Average M","M var","Min M","Max M"
"1",0.28757597335745,0.000819149694534233,0.232859496054184,0.412635481362927
"2",0.256856209881732,7.60479423775924e-05,0.248272195578166,0.278820007517188
"3",0.330255764600562,9.18398214807833e-05,0.325203791580951,0.355001689955861
"4",0.313693899569567,0.000281493292289193,0.289754156299193,0.455515908749564
"5",NA,NA,NA,NA
"6",NA,NA,NA,NA
"7",NA,NA,NA,NA
"8",NA,NA,NA,NA
"9",NA,NA,NA,NA
