"","OM","EM","Species","Performance.metric","Value"
"41","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"42","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"43","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"44","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"45","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal B","   306,440"
"46","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB","   165,061"
"47","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.56"
"48","SS_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion (Dynamic)","0.37"
"49","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch"," 2,260,091"
"50","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.19"
"51","SS_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","0"
"52","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"53","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.04"
"54","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"55","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.99"
"56","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.01"
"57","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"58","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.95"
"59","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"60","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.01"
"61","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal B","14,376,472"
"62","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB"," 3,373,248"
"63","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.59"
"64","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.38"
"65","SS_OM","SS_estM_dynamicCat1_EM","Cod","Average Catch","   141,102"
"66","SS_OM","SS_estM_dynamicCat1_EM","Cod","Catch IAV","0.11"
"67","SS_OM","SS_estM_dynamicCat1_EM","Cod","P(Closed)","0"
"68","SS_OM","SS_estM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0"
"69","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"70","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0"
"71","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0"
"72","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0"
"73","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"74","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"75","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"76","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"77","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal B"," 1,235,546"
"78","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB","   260,870"
"79","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.6"
"80","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.44"
"81","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","Average Catch","    35,004"
"82","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","Catch IAV","0.08"
"83","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","P(Closed)","0"
"84","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"85","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"86","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"87","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"88","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"89","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"90","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"91","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"92","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"93","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal B","   306,249"
"94","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal SSB","   164,912"
"95","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.56"
"96","SS_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion (Dynamic)","0.37"
"97","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Average Catch"," 2,837,890"
"98","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Catch IAV","0.23"
"99","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","P(Closed)","0"
"100","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"101","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0.04"
"102","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.04"
"103","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.93"
"104","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"105","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"106","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.89"
"107","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.04"
"108","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"109","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal B","18,264,295"
"110","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB"," 4,320,888"
"111","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","0.79"
"112","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.66"
"113","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Average Catch","   160,915"
"114","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Catch IAV","0.12"
"115","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","P(Closed)","0"
"116","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0"
"117","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"118","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0"
"119","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0"
"120","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0"
"121","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"122","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"123","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"124","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"125","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal B"," 1,404,108"
"126","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB","   296,821"
"127","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.75"
"128","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.7"
"129","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","Average Catch","    48,822"
"130","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","Catch IAV","0.07"
"131","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","P(Closed)","0"
"132","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"133","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"134","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"135","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"136","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"137","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"138","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"139","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"140","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"141","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal B","   468,478"
"142","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB","   252,586"
"143","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.58"
"144","SS_Ricker_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion (Dynamic)","0.45"
"145","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch"," 2,844,328"
"146","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.23"
"147","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","0"
"148","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"149","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.04"
"150","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.02"
"151","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.95"
"152","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"153","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"154","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.91"
"155","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.02"
"156","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"157","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal B","18,274,836"
"158","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB"," 4,318,447"
"159","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.79"
"160","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.66"
"161","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Average Catch","   160,838"
"162","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Catch IAV","0.11"
"163","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","P(Closed)","0"
"164","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0"
"165","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"166","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0"
"167","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0"
"168","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0"
"169","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"170","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"171","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"172","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"173","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal B"," 1,403,924"
"174","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB","   296,510"
"175","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.75"
"176","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.7"
"177","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","Average Catch","    48,832"
"178","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","Catch IAV","0.07"
"179","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","P(Closed)","0"
"180","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"181","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"182","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"183","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"184","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"185","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"186","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"187","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"188","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"189","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal B","   468,337"
"190","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal SSB","   252,463"
"191","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.58"
"192","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion (Dynamic)","0.45"
"193","SSM_OM","SS_estM_Cat1_EM","Pollock","Average Catch"," 3,225,580"
"194","SSM_OM","SS_estM_Cat1_EM","Pollock","Catch IAV","0.23"
"195","SSM_OM","SS_estM_Cat1_EM","Pollock","P(Closed)","0"
"196","SSM_OM","SS_estM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0"
"197","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0.03"
"198","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.03"
"199","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.02"
"200","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"201","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"202","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.02"
"203","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.03"
"204","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"205","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal B","20,913,826"
"206","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB"," 4,563,026"
"207","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","0.7"
"208","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.44"
"209","SSM_OM","SS_estM_Cat1_EM","Cod","Average Catch","   138,329"
"210","SSM_OM","SS_estM_Cat1_EM","Cod","Catch IAV","0.11"
"211","SSM_OM","SS_estM_Cat1_EM","Cod","P(Closed)","0"
"212","SSM_OM","SS_estM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0"
"213","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"214","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.01"
"215","SSM_OM","SS_estM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0"
"216","SSM_OM","SS_estM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0"
"217","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"218","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"219","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.01"
"220","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"221","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal B"," 1,234,692"
"222","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB","   278,549"
"223","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.61"
"224","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.44"
"225","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","Average Catch","    49,644"
"226","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","Catch IAV","0.12"
"227","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","P(Closed)","0"
"228","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"229","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"230","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"231","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"232","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"233","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"234","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"235","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"236","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"237","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal B","   356,303"
"238","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB","   137,391"
"239","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.58"
"240","SSM_OM","SS_estM_Cat1_EM","Arrowtooth flounder","OM: Terminal SSB Depletion (Dynamic)","0.37"
"241","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch"," 3,244,434"
"242","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.22"
"243","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","0"
"244","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0"
"245","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.03"
"246","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"247","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.03"
"248","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"249","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.03"
"250","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.03"
"251","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
