"","OM","EM","Species","Performance.metric","Value"
"45","SS_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"46","SS_OM","SS_estM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"47","SS_OM","SS_estM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"48","SS_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"49","SS_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"50","SS_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"51","SS_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"52","SS_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","0.44"
"53","SS_OM","SS_estM_Fspr_EM","Cod","Average Catch","  118,097"
"54","SS_OM","SS_estM_Fspr_EM","Cod","Catch IAV","      930"
"55","SS_OM","SS_estM_Fspr_EM","Cod","P(Closed)","0"
"56","SS_OM","SS_estM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"57","SS_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"58","SS_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0"
"59","SS_OM","SS_estM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"60","SS_OM","SS_estM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"61","SS_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"62","SS_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"63","SS_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"64","SS_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"65","SS_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.51"
"66","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Average Catch","   25,879"
"67","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Catch IAV","       70"
"68","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","P(Closed)","0"
"69","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"70","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"71","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"72","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"73","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"74","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"75","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"76","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"77","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"78","SS_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.57"
"79","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Average Catch","1,897,098"
"80","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Catch IAV","   45,456"
"81","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","P(Closed)","0"
"82","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0"
"83","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"84","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"85","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"86","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"87","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"88","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"89","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"90","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"91","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","0.92"
"92","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","Average Catch","  125,737"
"93","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","Catch IAV","    1,265"
"94","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","P(Closed)","0"
"95","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"96","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"97","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0"
"98","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"99","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"100","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"101","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"102","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"103","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"104","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.83"
"105","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","Average Catch","   35,693"
"106","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","Catch IAV","       95"
"107","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","P(Closed)","0"
"108","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"109","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"110","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"111","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"112","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"113","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"114","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"115","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"116","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"117","SS_Ricker_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.83"
"118","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","Average Catch","2,389,017"
"119","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","Catch IAV","   80,298"
"120","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","P(Closed)","0"
"121","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.02"
"122","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"123","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"124","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"125","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"126","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"127","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"128","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"129","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"130","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","0.85"
"131","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","Average Catch","  126,026"
"132","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","Catch IAV","    1,283"
"133","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","P(Closed)","0"
"134","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"135","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"136","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0"
"137","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"138","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"139","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"140","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"141","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"142","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"143","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.82"
"144","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Average Catch","   36,655"
"145","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Catch IAV","      100"
"146","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","P(Closed)","0"
"147","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"148","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"149","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"150","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"151","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"152","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"153","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"154","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"155","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"156","SS_Ricker_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.81"
"157","SSM_OM","SS_fixM_Fspr_EM","Pollock","Average Catch","1,843,961"
"158","SSM_OM","SS_fixM_Fspr_EM","Pollock","Catch IAV","   21,253"
"159","SSM_OM","SS_fixM_Fspr_EM","Pollock","P(Closed)","0"
"160","SSM_OM","SS_fixM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.07"
"161","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"162","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"163","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"164","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"165","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"166","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"167","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"168","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"169","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","0.67"
"170","SSM_OM","SS_fixM_Fspr_EM","Cod","Average Catch","  119,385"
"171","SSM_OM","SS_fixM_Fspr_EM","Cod","Catch IAV","      863"
"172","SSM_OM","SS_fixM_Fspr_EM","Cod","P(Closed)","0"
"173","SSM_OM","SS_fixM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"174","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"175","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0"
"176","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"177","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"178","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"179","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"180","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"181","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"182","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.5"
"183","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","Average Catch","   27,396"
"184","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","Catch IAV","      130"
"185","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","P(Closed)","0"
"186","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"187","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"188","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"189","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"190","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"191","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"192","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"193","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"194","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"195","SSM_OM","SS_fixM_Fspr_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.67"
"196","SSM_OM","SS_estM_Fspr_EM","Pollock","Average Catch","2,818,020"
"197","SSM_OM","SS_estM_Fspr_EM","Pollock","Catch IAV","   75,676"
"198","SSM_OM","SS_estM_Fspr_EM","Pollock","P(Closed)","0"
"199","SSM_OM","SS_estM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0"
"200","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"201","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"202","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"203","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"204","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"205","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"206","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"207","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"208","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","0.51"
"209","SSM_OM","SS_estM_Fspr_EM","Cod","Average Catch","  115,528"
"210","SSM_OM","SS_estM_Fspr_EM","Cod","Catch IAV","      830"
"211","SSM_OM","SS_estM_Fspr_EM","Cod","P(Closed)","0"
"212","SSM_OM","SS_estM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"213","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"214","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0"
"215","SSM_OM","SS_estM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"216","SSM_OM","SS_estM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"217","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"218","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"219","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"220","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"221","SSM_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.51"
"222","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Average Catch","   37,367"
"223","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Catch IAV","      196"
"224","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","P(Closed)","0"
"225","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"226","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"227","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"228","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"229","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"230","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"231","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"232","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"233","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"234","SSM_OM","SS_estM_Fspr_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.55"
"235","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Average Catch","1,968,760"
"236","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Catch IAV","   45,523"
"237","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","P(Closed)","0"
"238","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.07"
"239","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"240","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"241","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"242","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"243","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"244","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"245","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"246","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"247","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","1.03"
"248","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","Average Catch","  126,580"
"249","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","Catch IAV","    1,437"
"250","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","P(Closed)","0"
"251","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"252","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"253","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0"
"254","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"255","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"256","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
