"","OM","EM","Species","Performance.metric","Value"
"70","SS_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.24"
"71","SS_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0.01"
"72","SS_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0.48"
"73","SS_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0.01"
"74","SS_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.03"
"75","SS_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.27"
"76","SS_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"77","SS_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"78","SS_OM","SS_fixM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.43"
"79","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","Average Catch","299,831"
"80","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","Catch IAV"," 34,416"
"81","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","P(Closed)","0"
"82","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"83","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"84","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"85","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.01"
"86","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"87","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.01"
"88","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.01"
"89","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"90","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"91","SS_Ricker_OM","SS_fixM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","1.94"
"105","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","Average Catch"," 54,573"
"106","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","Catch IAV"," 12,817"
"107","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","P(Closed)","0"
"108","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0"
"109","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.19"
"110","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.05"
"111","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0.35"
"112","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.08"
"113","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.04"
"114","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.2"
"115","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"116","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.03"
"117","SS_Ricker_OM","SS_fixM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.82"
"118","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","Average Catch","299,642"
"119","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","Catch IAV"," 34,777"
"120","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","P(Closed)","0"
"121","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"122","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"123","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"124","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.01"
"125","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.07"
"126","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.01"
"127","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.01"
"128","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"129","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.07"
"130","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.45"
"144","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","Average Catch"," 54,288"
"145","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","Catch IAV"," 13,359"
"146","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","P(Closed)","0"
"147","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0"
"148","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.2"
"149","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0"
"150","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0.37"
"151","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0.09"
"152","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.04"
"153","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.21"
"154","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"155","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.09"
"156","SS_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.5"
"157","SSM_OM","SS_fixM_Cat1_EM","Pollock","Average Catch","130,734"
"158","SSM_OM","SS_fixM_Cat1_EM","Pollock","Catch IAV"," 12,173"
"159","SSM_OM","SS_fixM_Cat1_EM","Pollock","P(Closed)","0"
"160","SSM_OM","SS_fixM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.14"
"161","SSM_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0"
"162","SSM_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.03"
"163","SSM_OM","SS_fixM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.82"
"164","SSM_OM","SS_fixM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.25"
"165","SSM_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"166","SSM_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.82"
"167","SSM_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"168","SSM_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.21"
"169","SSM_OM","SS_fixM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","0.35"
"183","SSM_OM","SS_fixM_Cat1_EM","Cod","Average Catch"," 19,624"
"184","SSM_OM","SS_fixM_Cat1_EM","Cod","Catch IAV","  7,091"
"185","SSM_OM","SS_fixM_Cat1_EM","Cod","P(Closed)","0.02"
"186","SSM_OM","SS_fixM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0.12"
"187","SSM_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.35"
"188","SSM_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.17"
"189","SSM_OM","SS_fixM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0.95"
"190","SSM_OM","SS_fixM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.68"
"191","SSM_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"192","SSM_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.6"
"193","SSM_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"194","SSM_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.52"
"195","SSM_OM","SS_fixM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.22"
"196","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","Average Catch","131,631"
"197","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","Catch IAV"," 12,648"
"198","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","P(Closed)","0"
"199","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.13"
"200","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"201","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"202","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.9"
"203","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.07"
"204","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"205","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.9"
"206","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"207","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.07"
"208","SSM_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.34"
"222","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","Average Catch"," 19,754"
"223","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","Catch IAV","  5,340"
"224","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","P(Closed)","0"
"225","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0.12"
"226","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.42"
"227","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0.06"
"228","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","1"
"229","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0.67"
"230","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"231","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.58"
"232","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"233","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.61"
"234","SSM_OM","SS_fixM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.22"
"235","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","Average Catch","284,976"
"236","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","Catch IAV"," 30,296"
"237","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","P(Closed)","0"
"238","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.13"
"239","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0"
"240","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"241","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.83"
"242","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"243","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"244","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.83"
"245","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"246","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"247","SSM_Ricker_OM","SS_fixM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","1.31"
"261","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","Average Catch"," 42,237"
"262","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","Catch IAV"," 10,755"
"263","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","P(Closed)","0"
"264","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0.13"
"265","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.41"
"266","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.06"
"267","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0.97"
"268","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.1"
"269","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"270","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.56"
"271","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"272","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.04"
"273","SSM_Ricker_OM","SS_fixM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.56"
"274","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","Average Catch","285,528"
"275","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","Catch IAV"," 30,379"
"276","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","P(Closed)","0"
"277","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.13"
"278","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0"
"279","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"280","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.84"
"281","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.19"
"282","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"283","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.84"
"284","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"285","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.19"
"286","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.37"
"300","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","Average Catch"," 41,732"
"301","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","Catch IAV"," 10,424"
"302","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","P(Closed)","0"
"303","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0.13"
"304","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.39"
"305","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0.03"
"306","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","1"
"307","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0.21"
"308","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"309","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.61"
"310","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"311","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.18"
"312","SSM_Ricker_OM","SS_fixM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.39"
"313","MS_OM","SS_fixM_Cat1_EM","Pollock","Average Catch","263,402"
"314","MS_OM","SS_fixM_Cat1_EM","Pollock","Catch IAV"," 20,632"
"315","MS_OM","SS_fixM_Cat1_EM","Pollock","P(Closed)","0"
"316","MS_OM","SS_fixM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"317","MS_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0"
"318","MS_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"319","MS_OM","SS_fixM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0"
"320","MS_OM","SS_fixM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"321","MS_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"322","MS_OM","SS_fixM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"323","MS_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"324","MS_OM","SS_fixM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"325","MS_OM","SS_fixM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","1.24"
"339","MS_OM","SS_fixM_Cat1_EM","Cod","Average Catch"," 27,700"
"340","MS_OM","SS_fixM_Cat1_EM","Cod","Catch IAV","  6,609"
"341","MS_OM","SS_fixM_Cat1_EM","Cod","P(Closed)","0"
"342","MS_OM","SS_fixM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0.01"
"343","MS_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.25"
"344","MS_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.08"
"345","MS_OM","SS_fixM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0"
"346","MS_OM","SS_fixM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.13"
"347","MS_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.25"
"348","MS_OM","SS_fixM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"349","MS_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"350","MS_OM","SS_fixM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.05"
"351","MS_OM","SS_fixM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.4"
"352","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","Average Catch","264,175"
"353","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","Catch IAV"," 20,604"
"354","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","P(Closed)","0"
"355","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"356","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0"
"357","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"358","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0"
"359","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"360","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"361","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"362","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"363","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"364","MS_OM","SS_fixM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","1.24"
"378","MS_OM","SS_fixM_dynamicCat1_EM","Cod","Average Catch"," 27,878"
"379","MS_OM","SS_fixM_dynamicCat1_EM","Cod","Catch IAV","  6,041"
"380","MS_OM","SS_fixM_dynamicCat1_EM","Cod","P(Closed)","0"
"381","MS_OM","SS_fixM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0.01"
