"","OM","EM","Species","Performance.metric","Value"
"101","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"102","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"103","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"104","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"105","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"106","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"107","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"108","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"109","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal B","5,106,903"
"110","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB","  638,802"
"111","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","2.8"
"112","SS_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.66"
"129","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","Average Catch","   47,026"
"130","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","Catch IAV","0.25"
"131","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","P(Closed)","0"
"132","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0"
"133","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"134","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0.04"
"135","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"136","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"137","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"138","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"139","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.04"
"140","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"141","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal B","  875,754"
"142","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB","  404,113"
"143","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion","1.07"
"144","SS_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.63"
"145","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","Average Catch","  321,076"
"146","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","Catch IAV","0.34"
"147","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","P(Closed)","0"
"148","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.19"
"149","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"150","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"151","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0.72"
"152","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"153","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"154","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.72"
"155","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"156","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"157","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal B","4,361,096"
"158","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB","  413,834"
"159","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","1.81"
"160","SS_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.42"
"177","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","Average Catch","   37,197"
"178","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","Catch IAV","0.23"
"179","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","P(Closed)","0"
"180","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0.03"
"181","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"182","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0.04"
"183","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"184","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0"
"185","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"186","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"187","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.04"
"188","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"189","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal B","  910,574"
"190","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB","  453,761"
"191","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion","1.2"
"192","SS_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.71"
"193","SSM_OM","SS_fixM_Fspr_EM","Pollock","Average Catch","  107,716"
"194","SSM_OM","SS_fixM_Fspr_EM","Pollock","Catch IAV","0.27"
"195","SSM_OM","SS_fixM_Fspr_EM","Pollock","P(Closed)","0"
"196","SSM_OM","SS_fixM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.19"
"197","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"198","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"199","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0.03"
"200","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0.02"
"201","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"202","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.03"
"203","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"204","SSM_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.02"
"205","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal B","1,304,636"
"206","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB","  212,821"
"207","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","1.95"
"208","SSM_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.44"
"225","SSM_OM","SS_fixM_Fspr_EM","Cod","Average Catch","   18,593"
"226","SSM_OM","SS_fixM_Fspr_EM","Cod","Catch IAV","0.23"
"227","SSM_OM","SS_fixM_Fspr_EM","Cod","P(Closed)","0"
"228","SSM_OM","SS_fixM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0.18"
"229","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0.01"
"230","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0.07"
"231","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: P(Fy > Flimit)","1"
"232","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0.25"
"233","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"234","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.99"
"235","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"236","SSM_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.18"
"237","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal B","  191,565"
"238","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB","   98,819"
"239","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.66"
"240","SSM_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.27"
"241","SSM_OM","SS_estM_Fspr_EM","Pollock","Average Catch","   91,170"
"242","SSM_OM","SS_estM_Fspr_EM","Pollock","Catch IAV","0.24"
"243","SSM_OM","SS_estM_Fspr_EM","Pollock","P(Closed)","0"
"244","SSM_OM","SS_estM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.02"
"245","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"246","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"247","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"248","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"249","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"250","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"251","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"252","SSM_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"253","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal B","1,423,849"
"254","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB","  257,028"
"255","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","2.35"
"256","SSM_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.54"
"273","SSM_OM","SS_estM_Fspr_EM","Cod","Average Catch","   10,800"
"274","SSM_OM","SS_estM_Fspr_EM","Cod","Catch IAV","0.16"
"275","SSM_OM","SS_estM_Fspr_EM","Cod","P(Closed)","0"
"276","SSM_OM","SS_estM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0.02"
"277","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"278","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0.09"
"279","SSM_OM","SS_estM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"280","SSM_OM","SS_estM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0.09"
"281","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"282","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"283","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.01"
"284","SSM_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"285","SSM_OM","SS_estM_Fspr_EM","Cod","OM: Terminal B","  313,104"
"286","SSM_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB","  216,267"
"287","SSM_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion","1.45"
"288","SSM_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.59"
"289","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Average Catch","  241,530"
"290","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Catch IAV","0.29"
"291","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","P(Closed)","0"
"292","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.17"
"293","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"294","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"295","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0.01"
"296","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"297","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"298","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.01"
"299","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"300","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"301","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal B","3,318,088"
"302","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB","  544,031"
"303","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","2.05"
"304","SSM_Ricker_OM","SS_fixM_Fspr_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.58"
"321","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","Average Catch","   38,708"
"322","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","Catch IAV","0.24"
"323","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","P(Closed)","0"
"324","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0.19"
"325","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"326","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0.05"
"327","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(Fy > Flimit)","1"
"328","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0.1"
"329","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"330","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","1"
"331","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"332","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.05"
"333","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal B","  418,871"
"334","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB","  217,973"
"335","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion","0.75"
"336","SSM_Ricker_OM","SS_fixM_Fspr_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.47"
"337","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","Average Catch","  205,868"
"338","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","Catch IAV","0.26"
"339","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","P(Closed)","0"
"340","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.02"
"341","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"342","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"343","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
"344","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"345","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"346","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"347","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"348","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"349","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal B","3,495,895"
"350","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB","  627,965"
"351","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion","2.37"
"352","SSM_Ricker_OM","SS_estM_Fspr_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.66"
"369","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","Average Catch","   17,186"
"370","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","Catch IAV","0.18"
"371","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","P(Closed)","0"
"372","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","Avg terminal SSB Relative MSE","0.03"
"373","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit)","0"
"374","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit)","0.07"
"375","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: P(Fy > Flimit)","0"
"376","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: P(SSB < SSBlimit)","0.07"
"377","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"378","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"379","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"380","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"381","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal B","  508,720"
"382","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB","  362,981"
"383","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion","1.24"
"384","SSM_Ricker_OM","SS_estM_Fspr_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.78"
"385","MS_OM","SS_fixM_Fspr_EM","Pollock","Average Catch","  160,229"
"386","MS_OM","SS_fixM_Fspr_EM","Pollock","Catch IAV","0.25"
"387","MS_OM","SS_fixM_Fspr_EM","Pollock","P(Closed)","0"
"388","MS_OM","SS_fixM_Fspr_EM","Pollock","Avg terminal SSB Relative MSE","0.06"
"389","MS_OM","SS_fixM_Fspr_EM","Pollock","EM: P(Fy > Flimit)","0"
"390","MS_OM","SS_fixM_Fspr_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"391","MS_OM","SS_fixM_Fspr_EM","Pollock","OM: P(Fy > Flimit)","0"
