"","OM","EM","Species","Performance.metric","Value"
"100","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"101","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"102","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"103","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"104","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Cod","OM: Terminal SSB Depletion","0.6"
"105","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","Average Catch","   47,464"
"106","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","Catch IAV","      204"
"107","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","P(Closed)","0"
"108","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","Avg terminal SSB Relative MSE","0"
"109","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit)","0"
"110","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit)","0"
"111","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","OM: P(Fy > Flimit)","0"
"112","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","OM: P(SSB < SSBlimit)","0"
"113","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"114","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"115","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"116","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"117","SS_Ricker_OM","SS_fixM_dynamicTier3_EM","Arrowtooth flounder","OM: Terminal SSB Depletion","0.49"
"118","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","Average Catch","3,046,690"
"119","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","Catch IAV","  198,689"
"120","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","P(Closed)","0.01"
"121","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"122","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit)","0"
"123","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"124","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","OM: P(Fy > Flimit)","0.57"
"125","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","OM: P(SSB < SSBlimit)","0.03"
"126","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"127","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","1.13"
"128","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"129","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.03"
"130","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Pollock","OM: Terminal SSB Depletion","0.63"
"131","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","Average Catch","  175,021"
"132","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","Catch IAV","    2,172"
"133","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","P(Closed)","0"
"134","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","Avg terminal SSB Relative MSE","0"
"135","SS_Ricker_OM","SS_estM_dynamicTier3_EM","Cod","EM: P(Fy > Flimit)","0"
