"","OM","EM","Species","Performance.metric","Value"
"54","SS_OM","SS_estM_Cat1_EM","Cod","OM: Average SSB Depletion","0.486187456323557"
"55","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch","  178"
"56","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.36"
"57","SS_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","1"
"58","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Avg SSB Relative MSE","0.775945066810278"
"59","SS_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.06"
"60","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.04"
"61","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.01"
"62","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.9"
"63","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.21"
"64","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"65","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.86"
"66","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"67","SS_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.2"
"68","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal B","1,881"
"69","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB","  160"
"70","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.33"
"71","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.32"
"72","SS_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Average SSB Depletion","0.317889638579846"
"91","SS_OM","SS_estM_dynamicCat1_EM","Cod","Average Catch","   21"
"92","SS_OM","SS_estM_dynamicCat1_EM","Cod","Catch IAV","0.25"
"93","SS_OM","SS_estM_dynamicCat1_EM","Cod","P(Closed)","1"
"94","SS_OM","SS_estM_dynamicCat1_EM","Cod","Avg SSB Relative MSE","0.37100403793973"
"95","SS_OM","SS_estM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0.02"
"96","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.13"
"97","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0.01"
"98","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0"
"99","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0"
"100","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.13"
"101","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"102","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.01"
"103","SS_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"104","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal B","  399"
"105","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB","  188"
"106","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.52"
"107","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.51"
"108","SS_OM","SS_estM_dynamicCat1_EM","Cod","OM: Average SSB Depletion","0.523964192123767"
"109","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Average Catch","  320"
"110","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Catch IAV","0.37"
"111","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","P(Closed)","1"
"112","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Avg SSB Relative MSE","0.785382576263587"
"113","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.07"
"114","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0.04"
"115","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.03"
"116","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.92"
"117","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"118","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"119","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.89"
"120","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.02"
"121","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"122","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal B","3,857"
"123","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB","  323"
"124","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","1.41"
"125","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.33"
"126","SS_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Average SSB Depletion","1.19067590732046"
"145","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Average Catch","   47"
"146","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Catch IAV","0.26"
"147","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","P(Closed)","1"
"148","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Avg SSB Relative MSE","0.374914446447967"
"149","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0.01"
"150","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.1"
"151","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.06"
"152","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0"
"153","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.07"
"154","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.1"
"155","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"156","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"157","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.02"
"158","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal B","  867"
"159","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB","  395"
"160","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion","1.05"
"161","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.62"
"162","SS_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Average SSB Depletion","0.951566151361257"
"163","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch","  319"
"164","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.37"
"165","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","1"
"166","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Avg SSB Relative MSE","0.786275960449049"
"167","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.07"
"168","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.04"
"169","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.01"
"170","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.93"
"171","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.45"
"172","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"173","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.89"
"174","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"175","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.44"
"176","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal B","3,837"
"177","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB","  323"
"178","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","1.41"
"179","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.33"
"180","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Average SSB Depletion","0.280314381865438"
"199","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Average Catch","   47"
"200","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Catch IAV","0.26"
"201","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","P(Closed)","1"
"202","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Avg SSB Relative MSE","0.375321085996496"
"203","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0.01"
"204","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.11"
"205","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0"
"206","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0"
"207","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0.07"
"208","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.11"
"209","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"210","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"211","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.07"
"212","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal B","  870"
"213","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB","  398"
"214","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","1.06"
"215","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.63"
"216","SS_Ricker_OM","SS_estM_dynamicCat1_EM","Cod","OM: Average SSB Depletion","0.574263402388577"
"217","SSM_OM","SS_estM_Cat1_EM","Pollock","Average Catch","  113"
"218","SSM_OM","SS_estM_Cat1_EM","Pollock","Catch IAV","0.27"
"219","SSM_OM","SS_estM_Cat1_EM","Pollock","P(Closed)","1"
"220","SSM_OM","SS_estM_Cat1_EM","Pollock","Avg SSB Relative MSE","0.662361270303872"
"221","SSM_OM","SS_estM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"222","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"223","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0.02"
"224","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.08"
"225","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0.08"
"226","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.01"
"227","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.08"
"228","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"229","SSM_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0.06"
"230","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal B","1,294"
"231","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB","  209"
"232","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","0.44"
"233","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.44"
"234","SSM_OM","SS_estM_Cat1_EM","Pollock","OM: Average SSB Depletion","0.423773967728577"
"253","SSM_OM","SS_estM_Cat1_EM","Cod","Average Catch","   13"
"254","SSM_OM","SS_estM_Cat1_EM","Cod","Catch IAV","0.19"
"255","SSM_OM","SS_estM_Cat1_EM","Cod","P(Closed)","1"
"256","SSM_OM","SS_estM_Cat1_EM","Cod","Avg SSB Relative MSE","0.191987061137951"
"257","SSM_OM","SS_estM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0.01"
"258","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"259","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.11"
"260","SSM_OM","SS_estM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0"
"261","SSM_OM","SS_estM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.1"
"262","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"263","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"264","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"265","SSM_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"266","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal B","  271"
"267","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB","  176"
"268","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion","0.49"
"269","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.48"
"270","SSM_OM","SS_estM_Cat1_EM","Cod","OM: Average SSB Depletion","0.438142715649348"
"271","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch","  114"
"272","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.27"
"273","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","1"
"274","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Avg SSB Relative MSE","0.664706134224649"
"275","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.01"
"276","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"277","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"278","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.1"
"279","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"280","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.01"
"281","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.1"
"282","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"283","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"284","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal B","1,289"
"285","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB","  207"
"286","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion","0.44"
"287","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.43"
"288","SSM_OM","SS_estM_dynamicCat1_EM","Pollock","OM: Average SSB Depletion","0.412820464657933"
"307","SSM_OM","SS_estM_dynamicCat1_EM","Cod","Average Catch","   13"
"308","SSM_OM","SS_estM_dynamicCat1_EM","Cod","Catch IAV","0.17"
"309","SSM_OM","SS_estM_dynamicCat1_EM","Cod","P(Closed)","1"
"310","SSM_OM","SS_estM_dynamicCat1_EM","Cod","Avg SSB Relative MSE","0.192270893058353"
"311","SSM_OM","SS_estM_dynamicCat1_EM","Cod","Avg terminal SSB Relative MSE","0.01"
"312","SSM_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"313","SSM_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit)","0.07"
"314","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(Fy > Flimit)","0.01"
"315","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: P(SSB < SSBlimit)","0.07"
"316","SSM_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"317","SSM_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"318","SSM_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"319","SSM_OM","SS_estM_dynamicCat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"320","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal B","  270"
"321","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB","  174"
"322","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion","0.48"
"323","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.48"
"324","SSM_OM","SS_estM_dynamicCat1_EM","Cod","OM: Average SSB Depletion","0.459456358158442"
"325","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","Average Catch","  261"
"326","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","Catch IAV","0.28"
"327","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","P(Closed)","1"
"328","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","Avg SSB Relative MSE","0.682351434313033"
"329","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","Avg terminal SSB Relative MSE","0.02"
"330","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"331","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"332","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: P(Fy > Flimit)","0.12"
"333","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: P(SSB < SSBlimit)","0"
"334","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0"
"335","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0.12"
"336","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0"
"337","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"338","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal B","3,231"
"339","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB","  511"
"340","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion","1.93"
"341","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Terminal SSB Depletion (Dynamic)","0.54"
"342","SSM_Ricker_OM","SS_estM_Cat1_EM","Pollock","OM: Average SSB Depletion","1.61999880471966"
"361","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","Average Catch","   24"
"362","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","Catch IAV","0.2"
"363","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","P(Closed)","1"
"364","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","Avg SSB Relative MSE","0.202775606380707"
"365","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","Avg terminal SSB Relative MSE","0.02"
"366","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit)","0.02"
"367","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit)","0.09"
"368","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: P(Fy > Flimit)","0"
"369","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: P(SSB < SSBlimit)","0.07"
"370","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy > Flimit) but OM: P(Fy < Flimit)","0.02"
"371","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(Fy < Flimit) but OM: P(Fy > Flimit)","0"
"372","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB < SSBlimit) but OM: P(SSB > SSBlimit)","0.02"
"373","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","EM: P(SSB > SSBlimit) but OM: P(SSB < SSBlimit)","0"
"374","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal B","  479"
"375","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB","  317"
"376","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion","1.09"
"377","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Terminal SSB Depletion (Dynamic)","0.69"
"378","SSM_Ricker_OM","SS_estM_Cat1_EM","Cod","OM: Average SSB Depletion","0.977419148824029"
"379","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Average Catch","  261"
"380","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Catch IAV","0.28"
"381","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","P(Closed)","1"
"382","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Avg SSB Relative MSE","0.681615519236241"
"383","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","Avg terminal SSB Relative MSE","0.02"
"384","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(Fy > Flimit)","0.01"
"385","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","EM: P(SSB < SSBlimit)","0"
"386","SSM_Ricker_OM","SS_estM_dynamicCat1_EM","Pollock","OM: P(Fy > Flimit)","0.12"
