"","depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"45","Surface","no","ssp126","Mean zoo aug to oct",2024,15.8091702855865
"46","Surface","no","ssp126","Mean zoo aug to oct",2025,16.0504713157119
"47","Surface","no","ssp126","Mean zoo aug to oct",2026,15.0602872814054
"48","Surface","no","ssp126","Mean zoo aug to oct",2027,15.6615283911741
"49","Surface","no","ssp126","Mean zoo aug to oct",2028,15.699731487561
"50","Surface","no","ssp126","Mean zoo aug to oct",2029,14.5548106181641
"51","Surface","no","ssp126","Mean zoo aug to oct",2030,14.6365546437037
"52","Surface","no","ssp126","Mean zoo aug to oct",2031,13.1736571188035
"53","Surface","no","ssp126","Mean zoo aug to oct",2032,15.5734283040981
"54","Surface","no","ssp126","Mean zoo aug to oct",2033,13.9642746368138
"55","Surface","no","ssp126","Mean zoo aug to oct",2034,14.4951074943897
"56","Surface","no","ssp126","Mean zoo aug to oct",2035,15.6809997976634
"57","Surface","no","ssp126","Mean zoo aug to oct",2036,14.565498794429
"58","Surface","no","ssp126","Mean zoo aug to oct",2037,15.3490219854557
"59","Surface","no","ssp126","Mean zoo aug to oct",2038,14.4444518327768
"60","Surface","no","ssp126","Mean zoo aug to oct",2039,14.469543306875
"61","Surface","no","ssp126","Mean zoo aug to oct",2040,16.2743199541435
"62","Surface","no","ssp126","Mean zoo aug to oct",2041,14.479380284666
"63","Surface","no","ssp126","Mean zoo aug to oct",2042,15.4471873986957
"64","Surface","no","ssp126","Mean zoo aug to oct",2043,17.149882364419
"65","Surface","no","ssp126","Mean zoo aug to oct",2044,16.15576684274
"66","Surface","no","ssp126","Mean zoo aug to oct",2045,15.6284497140652
"67","Surface","no","ssp126","Mean zoo aug to oct",2046,14.8706582802235
"68","Surface","no","ssp126","Mean zoo aug to oct",2047,14.8267538446367
"69","Surface","no","ssp126","Mean zoo aug to oct",2048,15.1465853125276
"70","Surface","no","ssp126","Mean zoo aug to oct",2049,13.9301465134475
"71","Surface","no","ssp126","Mean zoo aug to oct",2050,15.1649433391913
"72","Surface","no","ssp126","Mean zoo aug to oct",2051,13.7926214648619
"73","Surface","no","ssp126","Mean zoo aug to oct",2052,15.5603228876142
"74","Surface","no","ssp126","Mean zoo aug to oct",2053,15.3295343570762
"75","Surface","no","ssp126","Mean zoo aug to oct",2054,15.5713670281212
"76","Surface","no","ssp126","Mean zoo aug to oct",2055,14.6388687571777
"77","Surface","no","ssp126","Mean zoo aug to oct",2056,14.8085175616507
"78","Surface","no","ssp126","Mean zoo aug to oct",2057,15.5644312784271
"79","Surface","no","ssp126","Mean zoo aug to oct",2058,13.6454460509461
"80","Surface","no","ssp126","Mean zoo aug to oct",2059,14.3396181677477
"81","Surface","no","ssp126","Mean zoo aug to oct",2060,16.3308133807292
"82","Surface","no","ssp126","Mean zoo aug to oct",2061,14.6096574037596
"83","Surface","no","ssp126","Mean zoo aug to oct",2062,14.5931556821087
"84","Surface","no","ssp126","Mean zoo aug to oct",2063,14.5190835589566
"85","Surface","no","ssp126","Mean zoo aug to oct",2064,14.6433874541518
"86","Surface","no","ssp126","Mean zoo aug to oct",2065,15.411162684423
"87","Surface","no","ssp126","Mean zoo aug to oct",2066,15.170944154354
"88","Surface","no","ssp126","Mean zoo aug to oct",2067,15.6383636908758
"89","Surface","no","ssp126","Mean zoo aug to oct",2068,14.4659381392851
"90","Surface","no","ssp126","Mean zoo aug to oct",2069,15.1653130770274
"91","Surface","no","ssp126","Mean zoo aug to oct",2070,14.6184777928337
"92","Surface","no","ssp126","Mean zoo aug to oct",2071,15.2125781092877
"93","Surface","no","ssp126","Mean zoo aug to oct",2072,14.7415674378852
"94","Surface","no","ssp126","Mean zoo aug to oct",2073,13.7094870506502
"95","Surface","no","ssp126","Mean zoo aug to oct",2074,14.3427790946188
"96","Surface","no","ssp126","Mean zoo aug to oct",2075,14.8629449296242
"97","Surface","no","ssp126","Mean zoo aug to oct",2076,15.6149977118851
"98","Surface","no","ssp126","Mean zoo aug to oct",2077,16.4087408276404
"99","Surface","no","ssp126","Mean zoo aug to oct",2078,13.5264514864982
"100","Surface","no","ssp126","Mean zoo aug to oct",2079,13.7766117487764
"101","Surface","no","ssp126","Mean zoo aug to oct",2080,14.0318310486749
"102","Surface","no","ssp126","Mean zoo aug to oct",2081,14.0364286404981
"103","Surface","no","ssp126","Mean zoo aug to oct",2082,14.6457666745127
"104","Surface","no","ssp126","Mean zoo aug to oct",2083,14.6833066314023
"105","Surface","no","ssp126","Mean zoo aug to oct",2084,14.0009452174473
"106","Surface","no","ssp126","Mean zoo aug to oct",2085,14.7329136506768
"107","Surface","no","ssp126","Mean zoo aug to oct",2086,15.1171042027176
"108","Surface","no","ssp126","Mean zoo aug to oct",2087,15.8826934757796
"109","Surface","no","ssp126","Mean zoo aug to oct",2088,12.8561451705225
"110","Surface","no","ssp126","Mean zoo aug to oct",2089,14.5413961753363
"111","Surface","no","ssp126","Mean zoo aug to oct",2090,13.4083523493015
"112","Surface","no","ssp126","Mean zoo aug to oct",2091,14.8817526615837
"113","Surface","no","ssp126","Mean zoo aug to oct",2092,15.9168442239183
"114","Surface","no","ssp126","Mean zoo aug to oct",2093,12.7323163011685
"115","Surface","no","ssp126","Mean zoo aug to oct",2094,13.3922389147012
"116","Surface","no","ssp126","Mean zoo aug to oct",2095,14.00724433374
"117","Surface","no","ssp126","Mean zoo aug to oct",2096,13.1291179650394
"118","Surface","no","ssp126","Mean zoo aug to oct",2097,14.3030362765716
"119","Surface","no","ssp126","Mean zoo aug to oct",2098,14.799547200127
"120","Surface","no","ssp126","Mean zoo aug to oct",2099,13.8446612429969
"121","Surface","yes","ssp126","Mean zoo aug to oct",1980,15.6778723710472
"122","Surface","yes","ssp126","Mean zoo aug to oct",1981,14.6417917311809
"123","Surface","yes","ssp126","Mean zoo aug to oct",1982,14.1969696812801
"124","Surface","yes","ssp126","Mean zoo aug to oct",1983,15.2866320546033
"125","Surface","yes","ssp126","Mean zoo aug to oct",1984,16.1988774162443
"126","Surface","yes","ssp126","Mean zoo aug to oct",1985,15.2876263800381
"127","Surface","yes","ssp126","Mean zoo aug to oct",1986,13.6199783004386
"128","Surface","yes","ssp126","Mean zoo aug to oct",1987,16.0927154037645
"129","Surface","yes","ssp126","Mean zoo aug to oct",1988,14.0905167455372
"130","Surface","yes","ssp126","Mean zoo aug to oct",1989,13.9811381953466
"131","Surface","yes","ssp126","Mean zoo aug to oct",1990,14.8772464802358
"132","Surface","yes","ssp126","Mean zoo aug to oct",1991,14.3026556783217
"133","Surface","yes","ssp126","Mean zoo aug to oct",1992,13.8293726303458
"134","Surface","yes","ssp126","Mean zoo aug to oct",1993,16.5110130570724
"135","Surface","yes","ssp126","Mean zoo aug to oct",1994,14.8750390683696
"136","Surface","yes","ssp126","Mean zoo aug to oct",1995,14.7681434411447
"137","Surface","yes","ssp126","Mean zoo aug to oct",1996,12.9419101505811
"138","Surface","yes","ssp126","Mean zoo aug to oct",1997,14.2102586453134
"139","Surface","yes","ssp126","Mean zoo aug to oct",1998,14.3094228027038
"140","Surface","yes","ssp126","Mean zoo aug to oct",1999,13.7280160398359
"141","Surface","yes","ssp126","Mean zoo aug to oct",2000,14.7849998334656
"142","Surface","yes","ssp126","Mean zoo aug to oct",2001,14.976713249496
"143","Surface","yes","ssp126","Mean zoo aug to oct",2002,14.9964944412191
"144","Surface","yes","ssp126","Mean zoo aug to oct",2003,13.8450770041401
"145","Surface","yes","ssp126","Mean zoo aug to oct",2004,14.1098355858594
"146","Surface","yes","ssp126","Mean zoo aug to oct",2005,15.3321446610044
"147","Surface","yes","ssp126","Mean zoo aug to oct",2006,15.7858018886617
"148","Surface","yes","ssp126","Mean zoo aug to oct",2007,15.2003125014782
"149","Surface","yes","ssp126","Mean zoo aug to oct",2008,15.0809345086784
"150","Surface","yes","ssp126","Mean zoo aug to oct",2009,14.8289359507455
"151","Surface","yes","ssp126","Mean zoo aug to oct",2010,15.8115016216413
"152","Surface","yes","ssp126","Mean zoo aug to oct",2011,15.2509645883341
"153","Surface","yes","ssp126","Mean zoo aug to oct",2012,15.009606166442
"154","Surface","yes","ssp126","Mean zoo aug to oct",2013,15.596013944367
"155","Surface","yes","ssp126","Mean zoo aug to oct",2014,14.4330332866488
"156","Surface","yes","ssp126","Mean zoo aug to oct",2015,15.0804257993659
"157","Surface","yes","ssp126","Mean zoo aug to oct",2016,15.7726915708378
"158","Surface","yes","ssp126","Mean zoo aug to oct",2017,14.5634693642003
"159","Surface","yes","ssp126","Mean zoo aug to oct",2018,16.6119797669529
"160","Surface","yes","ssp126","Mean zoo aug to oct",2019,15.3447103170688
"161","Surface","yes","ssp126","Mean zoo aug to oct",2020,14.9277379548348
"162","Surface","yes","ssp126","Mean zoo aug to oct",2021,14.9499723815476
"163","Surface","yes","ssp126","Mean zoo aug to oct",2022,14.9198624469725
"164","Surface","yes","ssp126","Mean zoo aug to oct",2023,16.6336534121354
"165","Surface","yes","ssp126","Mean zoo aug to oct",2024,15.8091702855865
"166","Surface","yes","ssp126","Mean zoo aug to oct",2025,16.0504713157119
"167","Surface","yes","ssp126","Mean zoo aug to oct",2026,15.0602872814054
"168","Surface","yes","ssp126","Mean zoo aug to oct",2027,15.6615283911741
"169","Surface","yes","ssp126","Mean zoo aug to oct",2028,15.699731487561
"170","Surface","yes","ssp126","Mean zoo aug to oct",2029,14.5548106181641
"171","Surface","yes","ssp126","Mean zoo aug to oct",2030,14.6365546437037
"172","Surface","yes","ssp126","Mean zoo aug to oct",2031,13.1736571188035
"173","Surface","yes","ssp126","Mean zoo aug to oct",2032,15.5734283040981
"174","Surface","yes","ssp126","Mean zoo aug to oct",2033,13.9642746368138
"175","Surface","yes","ssp126","Mean zoo aug to oct",2034,14.4951074943897
"176","Surface","yes","ssp126","Mean zoo aug to oct",2035,15.6809997976634
"177","Surface","yes","ssp126","Mean zoo aug to oct",2036,14.565498794429
"178","Surface","yes","ssp126","Mean zoo aug to oct",2037,15.3490219854557
"179","Surface","yes","ssp126","Mean zoo aug to oct",2038,14.4444518327768
"180","Surface","yes","ssp126","Mean zoo aug to oct",2039,14.469543306875
"181","Surface","yes","ssp126","Mean zoo aug to oct",2040,16.2743199541435
"182","Surface","yes","ssp126","Mean zoo aug to oct",2041,14.479380284666
"183","Surface","yes","ssp126","Mean zoo aug to oct",2042,15.4471873986957
"184","Surface","yes","ssp126","Mean zoo aug to oct",2043,17.149882364419
"185","Surface","yes","ssp126","Mean zoo aug to oct",2044,16.15576684274
"186","Surface","yes","ssp126","Mean zoo aug to oct",2045,15.6284497140652
"187","Surface","yes","ssp126","Mean zoo aug to oct",2046,14.8706582802235
"188","Surface","yes","ssp126","Mean zoo aug to oct",2047,14.8267538446367
"189","Surface","yes","ssp126","Mean zoo aug to oct",2048,15.1465853125276
"190","Surface","yes","ssp126","Mean zoo aug to oct",2049,13.9301465134475
"191","Surface","yes","ssp126","Mean zoo aug to oct",2050,15.1649433391913
"192","Surface","yes","ssp126","Mean zoo aug to oct",2051,13.7926214648619
"193","Surface","yes","ssp126","Mean zoo aug to oct",2052,15.5603228876142
"194","Surface","yes","ssp126","Mean zoo aug to oct",2053,15.3295343570762
"195","Surface","yes","ssp126","Mean zoo aug to oct",2054,15.5713670281212
"196","Surface","yes","ssp126","Mean zoo aug to oct",2055,14.6388687571777
"197","Surface","yes","ssp126","Mean zoo aug to oct",2056,14.8085175616507
"198","Surface","yes","ssp126","Mean zoo aug to oct",2057,15.5644312784271
"199","Surface","yes","ssp126","Mean zoo aug to oct",2058,13.6454460509461
"200","Surface","yes","ssp126","Mean zoo aug to oct",2059,14.3396181677477
"201","Surface","yes","ssp126","Mean zoo aug to oct",2060,16.3308133807292
"202","Surface","yes","ssp126","Mean zoo aug to oct",2061,14.6096574037596
"203","Surface","yes","ssp126","Mean zoo aug to oct",2062,14.5931556821087
"204","Surface","yes","ssp126","Mean zoo aug to oct",2063,14.5190835589566
"205","Surface","yes","ssp126","Mean zoo aug to oct",2064,14.6433874541518
"206","Surface","yes","ssp126","Mean zoo aug to oct",2065,15.411162684423
"207","Surface","yes","ssp126","Mean zoo aug to oct",2066,15.170944154354
"208","Surface","yes","ssp126","Mean zoo aug to oct",2067,15.6383636908758
"209","Surface","yes","ssp126","Mean zoo aug to oct",2068,14.4659381392851
"210","Surface","yes","ssp126","Mean zoo aug to oct",2069,15.1653130770274
"211","Surface","yes","ssp126","Mean zoo aug to oct",2070,14.6184777928337
"212","Surface","yes","ssp126","Mean zoo aug to oct",2071,15.2125781092877
"213","Surface","yes","ssp126","Mean zoo aug to oct",2072,14.7415674378852
"214","Surface","yes","ssp126","Mean zoo aug to oct",2073,13.7094870506502
"215","Surface","yes","ssp126","Mean zoo aug to oct",2074,14.3427790946188
"216","Surface","yes","ssp126","Mean zoo aug to oct",2075,14.8629449296242
"217","Surface","yes","ssp126","Mean zoo aug to oct",2076,15.6149977118851
"218","Surface","yes","ssp126","Mean zoo aug to oct",2077,16.4087408276404
"219","Surface","yes","ssp126","Mean zoo aug to oct",2078,13.5264514864982
"220","Surface","yes","ssp126","Mean zoo aug to oct",2079,13.7766117487764
"221","Surface","yes","ssp126","Mean zoo aug to oct",2080,14.0318310486749
"222","Surface","yes","ssp126","Mean zoo aug to oct",2081,14.0364286404981
"223","Surface","yes","ssp126","Mean zoo aug to oct",2082,14.6457666745127
"224","Surface","yes","ssp126","Mean zoo aug to oct",2083,14.6833066314023
"225","Surface","yes","ssp126","Mean zoo aug to oct",2084,14.0009452174473
"226","Surface","yes","ssp126","Mean zoo aug to oct",2085,14.7329136506768
"227","Surface","yes","ssp126","Mean zoo aug to oct",2086,15.1171042027176
"228","Surface","yes","ssp126","Mean zoo aug to oct",2087,15.8826934757796
"229","Surface","yes","ssp126","Mean zoo aug to oct",2088,12.8561451705225
"230","Surface","yes","ssp126","Mean zoo aug to oct",2089,14.5413961753363
"231","Surface","yes","ssp126","Mean zoo aug to oct",2090,13.4083523493015
"232","Surface","yes","ssp126","Mean zoo aug to oct",2091,14.8817526615837
"233","Surface","yes","ssp126","Mean zoo aug to oct",2092,15.9168442239183
"234","Surface","yes","ssp126","Mean zoo aug to oct",2093,12.7323163011685
"235","Surface","yes","ssp126","Mean zoo aug to oct",2094,13.3922389147012
"236","Surface","yes","ssp126","Mean zoo aug to oct",2095,14.00724433374
"237","Surface","yes","ssp126","Mean zoo aug to oct",2096,13.1291179650394
"238","Surface","yes","ssp126","Mean zoo aug to oct",2097,14.3030362765716
"239","Surface","yes","ssp126","Mean zoo aug to oct",2098,14.799547200127
"240","Surface","yes","ssp126","Mean zoo aug to oct",2099,13.8446612429969
"241","Surface","no","ssp245","Mean zoo aug to oct",1980,15.6778723710472
"242","Surface","no","ssp245","Mean zoo aug to oct",1981,14.6417917311809
"243","Surface","no","ssp245","Mean zoo aug to oct",1982,14.1969696812801
"244","Surface","no","ssp245","Mean zoo aug to oct",1983,15.2866320546033
"245","Surface","no","ssp245","Mean zoo aug to oct",1984,16.1988774162443
"246","Surface","no","ssp245","Mean zoo aug to oct",1985,15.2876263800381
"247","Surface","no","ssp245","Mean zoo aug to oct",1986,13.6199783004386
"248","Surface","no","ssp245","Mean zoo aug to oct",1987,16.0927154037645
"249","Surface","no","ssp245","Mean zoo aug to oct",1988,14.0905167455372
"250","Surface","no","ssp245","Mean zoo aug to oct",1989,13.9811381953466
"251","Surface","no","ssp245","Mean zoo aug to oct",1990,15.5498619342109
"252","Surface","no","ssp245","Mean zoo aug to oct",1991,14.837601917484
"253","Surface","no","ssp245","Mean zoo aug to oct",1992,15.4715223907474
"254","Surface","no","ssp245","Mean zoo aug to oct",1993,16.0306551190098
"255","Surface","no","ssp245","Mean zoo aug to oct",1994,14.535222356377
"256","Surface","no","ssp245","Mean zoo aug to oct",1995,15.7612372538182
"257","Surface","no","ssp245","Mean zoo aug to oct",1996,14.3038813507486
"258","Surface","no","ssp245","Mean zoo aug to oct",1997,13.6978649681774
"259","Surface","no","ssp245","Mean zoo aug to oct",1998,15.4586498701182
"260","Surface","no","ssp245","Mean zoo aug to oct",1999,15.2719631824728
"261","Surface","no","ssp245","Mean zoo aug to oct",2000,15.497217275294
"262","Surface","no","ssp245","Mean zoo aug to oct",2001,13.9814216403745
"263","Surface","no","ssp245","Mean zoo aug to oct",2002,15.9873685058328
"264","Surface","no","ssp245","Mean zoo aug to oct",2003,14.1137660410599
"265","Surface","no","ssp245","Mean zoo aug to oct",2004,15.2356012588822
"266","Surface","no","ssp245","Mean zoo aug to oct",2005,14.3589806489855
"267","Surface","no","ssp245","Mean zoo aug to oct",2006,13.9523708731778
"268","Surface","no","ssp245","Mean zoo aug to oct",2007,14.2034969897222
"269","Surface","no","ssp245","Mean zoo aug to oct",2008,17.096140918113
"270","Surface","no","ssp245","Mean zoo aug to oct",2009,14.4237319099099
"271","Surface","no","ssp245","Mean zoo aug to oct",2010,15.2569773805198
"272","Surface","no","ssp245","Mean zoo aug to oct",2011,15.1976365359612
"273","Surface","no","ssp245","Mean zoo aug to oct",2012,14.4243175290697
"274","Surface","no","ssp245","Mean zoo aug to oct",2013,15.6119259348925
"275","Surface","no","ssp245","Mean zoo aug to oct",2014,15.7014157903868
"276","Surface","no","ssp245","Mean zoo aug to oct",2015,16.571134249001
"277","Surface","no","ssp245","Mean zoo aug to oct",2016,15.8693546883828
"278","Surface","no","ssp245","Mean zoo aug to oct",2017,15.6988774965443
"279","Surface","no","ssp245","Mean zoo aug to oct",2018,15.022447540043
"280","Surface","no","ssp245","Mean zoo aug to oct",2019,15.8984287374309
"281","Surface","no","ssp245","Mean zoo aug to oct",2020,16.1435824674665
"282","Surface","no","ssp245","Mean zoo aug to oct",2021,17.9784890051588
"283","Surface","no","ssp245","Mean zoo aug to oct",2022,15.4380615621754
"284","Surface","no","ssp245","Mean zoo aug to oct",2023,16.4494501496475
"285","Surface","no","ssp245","Mean zoo aug to oct",2024,15.596391124416
"286","Surface","no","ssp245","Mean zoo aug to oct",2025,16.3434383610071
"287","Surface","no","ssp245","Mean zoo aug to oct",2026,15.6951027644021
"288","Surface","no","ssp245","Mean zoo aug to oct",2027,15.8904035307615
"289","Surface","no","ssp245","Mean zoo aug to oct",2028,15.6193706313945
"290","Surface","no","ssp245","Mean zoo aug to oct",2029,15.1712922958408
"291","Surface","no","ssp245","Mean zoo aug to oct",2030,14.7399659713356
"292","Surface","no","ssp245","Mean zoo aug to oct",2031,16.2718516672872
"293","Surface","no","ssp245","Mean zoo aug to oct",2032,14.245476786195
"294","Surface","no","ssp245","Mean zoo aug to oct",2033,15.2969921386635
"295","Surface","no","ssp245","Mean zoo aug to oct",2034,14.363673615696
"296","Surface","no","ssp245","Mean zoo aug to oct",2035,15.2407164411328
"297","Surface","no","ssp245","Mean zoo aug to oct",2036,15.6418252717217
"298","Surface","no","ssp245","Mean zoo aug to oct",2037,16.1168805808643
"299","Surface","no","ssp245","Mean zoo aug to oct",2038,15.4468335918848
"300","Surface","no","ssp245","Mean zoo aug to oct",2039,15.2250372088383
"301","Surface","no","ssp245","Mean zoo aug to oct",2040,14.5024221320054
"302","Surface","no","ssp245","Mean zoo aug to oct",2041,15.4683081957094
"303","Surface","no","ssp245","Mean zoo aug to oct",2042,13.0014719392481
"304","Surface","no","ssp245","Mean zoo aug to oct",2043,14.9033150609126
"305","Surface","no","ssp245","Mean zoo aug to oct",2044,14.794486512306
"306","Surface","no","ssp245","Mean zoo aug to oct",2045,14.9819034582485
"307","Surface","no","ssp245","Mean zoo aug to oct",2046,15.4125812672976
"308","Surface","no","ssp245","Mean zoo aug to oct",2047,14.1612289154139
"309","Surface","no","ssp245","Mean zoo aug to oct",2048,14.6028628453076
"310","Surface","no","ssp245","Mean zoo aug to oct",2049,15.437423949003
"311","Surface","no","ssp245","Mean zoo aug to oct",2050,16.0013311850187
"312","Surface","no","ssp245","Mean zoo aug to oct",2051,15.7157336471664
"313","Surface","no","ssp245","Mean zoo aug to oct",2052,14.7682917658907
"314","Surface","no","ssp245","Mean zoo aug to oct",2053,15.3452435563425
"315","Surface","no","ssp245","Mean zoo aug to oct",2054,13.6566345045423
"316","Surface","no","ssp245","Mean zoo aug to oct",2055,14.5749136749655
"317","Surface","no","ssp245","Mean zoo aug to oct",2056,13.6379195663633
"318","Surface","no","ssp245","Mean zoo aug to oct",2057,14.3844930593984
"319","Surface","no","ssp245","Mean zoo aug to oct",2058,13.9769709688243
"320","Surface","no","ssp245","Mean zoo aug to oct",2059,14.6173549918293
"321","Surface","no","ssp245","Mean zoo aug to oct",2060,13.5103392221688
"322","Surface","no","ssp245","Mean zoo aug to oct",2061,13.3145399064563
"323","Surface","no","ssp245","Mean zoo aug to oct",2062,13.8496031708433
"324","Surface","no","ssp245","Mean zoo aug to oct",2063,14.2414691372866
"325","Surface","no","ssp245","Mean zoo aug to oct",2064,12.9410344694473
"326","Surface","no","ssp245","Mean zoo aug to oct",2065,14.8679647868501
"327","Surface","no","ssp245","Mean zoo aug to oct",2066,14.6458860016206
"328","Surface","no","ssp245","Mean zoo aug to oct",2067,14.8291751846901
"329","Surface","no","ssp245","Mean zoo aug to oct",2068,13.6903939691452
"330","Surface","no","ssp245","Mean zoo aug to oct",2069,13.9493853741079
"331","Surface","no","ssp245","Mean zoo aug to oct",2070,12.9966483741375
"332","Surface","no","ssp245","Mean zoo aug to oct",2071,13.83702942754
"333","Surface","no","ssp245","Mean zoo aug to oct",2072,13.4091159318421
"334","Surface","no","ssp245","Mean zoo aug to oct",2073,15.3275841354585
"335","Surface","no","ssp245","Mean zoo aug to oct",2074,14.6935780386947
"336","Surface","no","ssp245","Mean zoo aug to oct",2075,14.6449580089412
"337","Surface","no","ssp245","Mean zoo aug to oct",2076,14.4251448267792
"338","Surface","no","ssp245","Mean zoo aug to oct",2077,12.6475361500692
"339","Surface","no","ssp245","Mean zoo aug to oct",2078,13.1564080820018
"340","Surface","no","ssp245","Mean zoo aug to oct",2079,14.7660639704416
"341","Surface","no","ssp245","Mean zoo aug to oct",2080,13.9968457305014
"342","Surface","no","ssp245","Mean zoo aug to oct",2081,14.0656970037487
"343","Surface","no","ssp245","Mean zoo aug to oct",2082,13.5886244331572
"344","Surface","no","ssp245","Mean zoo aug to oct",2083,14.2642871551585
"345","Surface","no","ssp245","Mean zoo aug to oct",2084,12.5304388140546
"346","Surface","no","ssp245","Mean zoo aug to oct",2085,14.0367668005676
"347","Surface","no","ssp245","Mean zoo aug to oct",2086,15.0465108652602
"348","Surface","no","ssp245","Mean zoo aug to oct",2087,14.1988689525492
"349","Surface","no","ssp245","Mean zoo aug to oct",2088,12.4824952995795
"350","Surface","no","ssp245","Mean zoo aug to oct",2089,12.670558111249
"351","Surface","no","ssp245","Mean zoo aug to oct",2090,15.113944846003
"352","Surface","no","ssp245","Mean zoo aug to oct",2091,14.1814467302704
"353","Surface","no","ssp245","Mean zoo aug to oct",2092,13.8204891247856
"354","Surface","no","ssp245","Mean zoo aug to oct",2093,14.5730050030031
"355","Surface","no","ssp245","Mean zoo aug to oct",2094,14.6036328306999
"356","Surface","no","ssp245","Mean zoo aug to oct",2095,14.8305969941867
"357","Surface","no","ssp245","Mean zoo aug to oct",2096,14.2562234763215
"358","Surface","no","ssp245","Mean zoo aug to oct",2097,15.3169022515701
"359","Surface","no","ssp245","Mean zoo aug to oct",2098,15.6262189917713
"360","Surface","no","ssp245","Mean zoo aug to oct",2099,13.5382616727993
"361","Surface","yes","ssp245","Mean zoo aug to oct",1980,15.6778723710472
"362","Surface","yes","ssp245","Mean zoo aug to oct",1981,14.6417917311809
"363","Surface","yes","ssp245","Mean zoo aug to oct",1982,14.1969696812801
"364","Surface","yes","ssp245","Mean zoo aug to oct",1983,15.2866320546033
"365","Surface","yes","ssp245","Mean zoo aug to oct",1984,16.1988774162443
"366","Surface","yes","ssp245","Mean zoo aug to oct",1985,15.2876263800381
"367","Surface","yes","ssp245","Mean zoo aug to oct",1986,13.6199783004386
"368","Surface","yes","ssp245","Mean zoo aug to oct",1987,16.0927154037645
"369","Surface","yes","ssp245","Mean zoo aug to oct",1988,14.0905167455372
"370","Surface","yes","ssp245","Mean zoo aug to oct",1989,13.9811381953466
"371","Surface","yes","ssp245","Mean zoo aug to oct",1990,14.8772464802358
"372","Surface","yes","ssp245","Mean zoo aug to oct",1991,14.3026556783217
"373","Surface","yes","ssp245","Mean zoo aug to oct",1992,13.8293726303458
"374","Surface","yes","ssp245","Mean zoo aug to oct",1993,16.5110130570724
