"","depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"45","Bottom","no","ssp126","Mean temp june to aug",2024,6.28318743822434
"46","Bottom","no","ssp126","Mean temp june to aug",2025,6.56214815812076
"47","Bottom","no","ssp126","Mean temp june to aug",2026,8.0340860922063
"48","Bottom","no","ssp126","Mean temp june to aug",2027,7.64522076736642
"49","Bottom","no","ssp126","Mean temp june to aug",2028,6.93692112931235
"50","Bottom","no","ssp126","Mean temp june to aug",2029,8.0136800602294
"51","Bottom","no","ssp126","Mean temp june to aug",2030,8.26517638293764
"52","Bottom","no","ssp126","Mean temp june to aug",2031,8.29968662143682
"53","Bottom","no","ssp126","Mean temp june to aug",2032,6.92377503279887
"54","Bottom","no","ssp126","Mean temp june to aug",2033,7.48912913152556
"55","Bottom","no","ssp126","Mean temp june to aug",2034,7.15302565381283
"56","Bottom","no","ssp126","Mean temp june to aug",2035,7.42058884909813
"57","Bottom","no","ssp126","Mean temp june to aug",2036,7.04757357898084
"58","Bottom","no","ssp126","Mean temp june to aug",2037,7.63280657457925
"59","Bottom","no","ssp126","Mean temp june to aug",2038,7.74007783498385
"60","Bottom","no","ssp126","Mean temp june to aug",2039,7.89080233554819
"61","Bottom","no","ssp126","Mean temp june to aug",2040,7.01918471201055
"62","Bottom","no","ssp126","Mean temp june to aug",2041,8.05532985225831
"63","Bottom","no","ssp126","Mean temp june to aug",2042,8.69485006016506
"64","Bottom","no","ssp126","Mean temp june to aug",2043,8.30410766022531
"65","Bottom","no","ssp126","Mean temp june to aug",2044,6.60221481304939
"66","Bottom","no","ssp126","Mean temp june to aug",2045,7.91890855839357
"67","Bottom","no","ssp126","Mean temp june to aug",2046,8.42968313893272
"68","Bottom","no","ssp126","Mean temp june to aug",2047,8.19984497242408
"69","Bottom","no","ssp126","Mean temp june to aug",2048,7.5689107818506
"70","Bottom","no","ssp126","Mean temp june to aug",2049,7.93106174336105
"71","Bottom","no","ssp126","Mean temp june to aug",2050,7.94410300965032
"72","Bottom","no","ssp126","Mean temp june to aug",2051,7.3227262208785
"73","Bottom","no","ssp126","Mean temp june to aug",2052,8.55409266378136
"74","Bottom","no","ssp126","Mean temp june to aug",2053,7.62154853699802
"75","Bottom","no","ssp126","Mean temp june to aug",2054,7.67037906234861
"76","Bottom","no","ssp126","Mean temp june to aug",2055,8.2923832370878
"77","Bottom","no","ssp126","Mean temp june to aug",2056,8.32636483718026
"78","Bottom","no","ssp126","Mean temp june to aug",2057,7.5751546977896
"79","Bottom","no","ssp126","Mean temp june to aug",2058,8.31686906873698
"80","Bottom","no","ssp126","Mean temp june to aug",2059,8.32006193581293
"81","Bottom","no","ssp126","Mean temp june to aug",2060,7.57911789057137
"82","Bottom","no","ssp126","Mean temp june to aug",2061,8.49714894180554
"83","Bottom","no","ssp126","Mean temp june to aug",2062,8.04790557978685
"84","Bottom","no","ssp126","Mean temp june to aug",2063,7.63404388676001
"85","Bottom","no","ssp126","Mean temp june to aug",2064,7.41509081549076
"86","Bottom","no","ssp126","Mean temp june to aug",2065,7.36435072480806
"87","Bottom","no","ssp126","Mean temp june to aug",2066,8.17291582271361
"88","Bottom","no","ssp126","Mean temp june to aug",2067,8.48600510007957
"89","Bottom","no","ssp126","Mean temp june to aug",2068,7.99594750619116
"90","Bottom","no","ssp126","Mean temp june to aug",2069,7.6912281040908
"91","Bottom","no","ssp126","Mean temp june to aug",2070,7.83377507390499
"92","Bottom","no","ssp126","Mean temp june to aug",2071,6.99553798869768
"93","Bottom","no","ssp126","Mean temp june to aug",2072,8.2269790877032
"94","Bottom","no","ssp126","Mean temp june to aug",2073,7.67018131157983
"95","Bottom","no","ssp126","Mean temp june to aug",2074,8.74461111946659
"96","Bottom","no","ssp126","Mean temp june to aug",2075,8.42321920968173
"97","Bottom","no","ssp126","Mean temp june to aug",2076,6.76455848251645
"98","Bottom","no","ssp126","Mean temp june to aug",2077,7.21642579117729
"99","Bottom","no","ssp126","Mean temp june to aug",2078,8.10275441345677
"100","Bottom","no","ssp126","Mean temp june to aug",2079,7.34083762337428
"101","Bottom","no","ssp126","Mean temp june to aug",2080,8.14579723196437
"102","Bottom","no","ssp126","Mean temp june to aug",2081,7.88135483437667
"103","Bottom","no","ssp126","Mean temp june to aug",2082,8.8308378710604
"104","Bottom","no","ssp126","Mean temp june to aug",2083,8.68992702375876
"105","Bottom","no","ssp126","Mean temp june to aug",2084,7.21025400412395
"106","Bottom","no","ssp126","Mean temp june to aug",2085,6.45053366711516
"107","Bottom","no","ssp126","Mean temp june to aug",2086,7.6303942089604
"108","Bottom","no","ssp126","Mean temp june to aug",2087,7.89271169970185
"109","Bottom","no","ssp126","Mean temp june to aug",2088,8.17451121750197
"110","Bottom","no","ssp126","Mean temp june to aug",2089,8.06138743416893
"111","Bottom","no","ssp126","Mean temp june to aug",2090,8.1767836065764
"112","Bottom","no","ssp126","Mean temp june to aug",2091,7.39516444904043
"113","Bottom","no","ssp126","Mean temp june to aug",2092,7.87499751858927
"114","Bottom","no","ssp126","Mean temp june to aug",2093,8.61567030980925
"115","Bottom","no","ssp126","Mean temp june to aug",2094,8.17125081568156
"116","Bottom","no","ssp126","Mean temp june to aug",2095,7.53538868485921
"117","Bottom","no","ssp126","Mean temp june to aug",2096,7.93749950398523
"118","Bottom","no","ssp126","Mean temp june to aug",2097,8.80362800666488
"119","Bottom","no","ssp126","Mean temp june to aug",2098,8.60535754118532
"120","Bottom","no","ssp126","Mean temp june to aug",2099,8.30958710912559
"121","Bottom","yes","ssp126","Mean temp june to aug",1980,6.52356049537315
"122","Bottom","yes","ssp126","Mean temp june to aug",1981,6.41257191757746
"123","Bottom","yes","ssp126","Mean temp june to aug",1982,7.26469933493903
"124","Bottom","yes","ssp126","Mean temp june to aug",1983,7.1725421823096
"125","Bottom","yes","ssp126","Mean temp june to aug",1984,6.8132898772631
"126","Bottom","yes","ssp126","Mean temp june to aug",1985,6.1625290097257
"127","Bottom","yes","ssp126","Mean temp june to aug",1986,7.10265209726783
"128","Bottom","yes","ssp126","Mean temp june to aug",1987,6.77353617533538
"129","Bottom","yes","ssp126","Mean temp june to aug",1988,6.22684632662178
"130","Bottom","yes","ssp126","Mean temp june to aug",1989,6.61967174975779
"131","Bottom","yes","ssp126","Mean temp june to aug",1990,6.17893844649864
"132","Bottom","yes","ssp126","Mean temp june to aug",1991,6.03815441969825
"133","Bottom","yes","ssp126","Mean temp june to aug",1992,6.82369385967065
"134","Bottom","yes","ssp126","Mean temp june to aug",1993,6.64663660170815
"135","Bottom","yes","ssp126","Mean temp june to aug",1994,6.29416892105883
"136","Bottom","yes","ssp126","Mean temp june to aug",1995,6.30881875943427
"137","Bottom","yes","ssp126","Mean temp june to aug",1996,6.9543287615547
"138","Bottom","yes","ssp126","Mean temp june to aug",1997,7.07337605628092
"139","Bottom","yes","ssp126","Mean temp june to aug",1998,7.30410516621507
"140","Bottom","yes","ssp126","Mean temp june to aug",1999,6.46728919656378
"141","Bottom","yes","ssp126","Mean temp june to aug",2000,6.83434648482962
"142","Bottom","yes","ssp126","Mean temp june to aug",2001,7.09858044120932
"143","Bottom","yes","ssp126","Mean temp june to aug",2002,6.8136413323805
"144","Bottom","yes","ssp126","Mean temp june to aug",2003,7.63941191866952
"145","Bottom","yes","ssp126","Mean temp june to aug",2004,7.02905582012712
"146","Bottom","yes","ssp126","Mean temp june to aug",2005,7.49924197292739
"147","Bottom","yes","ssp126","Mean temp june to aug",2006,7.03131022567419
"148","Bottom","yes","ssp126","Mean temp june to aug",2007,6.20395722272549
"149","Bottom","yes","ssp126","Mean temp june to aug",2008,6.47581601740307
"150","Bottom","yes","ssp126","Mean temp june to aug",2009,6.33827299947644
"151","Bottom","yes","ssp126","Mean temp june to aug",2010,7.17602394685658
"152","Bottom","yes","ssp126","Mean temp june to aug",2011,6.48269672153916
"153","Bottom","yes","ssp126","Mean temp june to aug",2012,6.55114808832954
"154","Bottom","yes","ssp126","Mean temp june to aug",2013,6.97119042275964
"155","Bottom","yes","ssp126","Mean temp june to aug",2014,7.6492192881905
"156","Bottom","yes","ssp126","Mean temp june to aug",2015,7.76877515975975
"157","Bottom","yes","ssp126","Mean temp june to aug",2016,8.25683288505031
"158","Bottom","yes","ssp126","Mean temp june to aug",2017,7.60538255695194
"159","Bottom","yes","ssp126","Mean temp june to aug",2018,7.46014040066973
"160","Bottom","yes","ssp126","Mean temp june to aug",2019,8.08338960896889
"161","Bottom","yes","ssp126","Mean temp june to aug",2020,7.35356771539685
"162","Bottom","yes","ssp126","Mean temp june to aug",2021,7.73981517299966
"163","Bottom","yes","ssp126","Mean temp june to aug",2022,6.14797738698093
"164","Bottom","yes","ssp126","Mean temp june to aug",2023,5.67216046577372
"165","Bottom","yes","ssp126","Mean temp june to aug",2024,6.28318743822434
"166","Bottom","yes","ssp126","Mean temp june to aug",2025,6.56214815812076
"167","Bottom","yes","ssp126","Mean temp june to aug",2026,8.0340860922063
"168","Bottom","yes","ssp126","Mean temp june to aug",2027,7.64522076736642
"169","Bottom","yes","ssp126","Mean temp june to aug",2028,6.93692112931235
"170","Bottom","yes","ssp126","Mean temp june to aug",2029,8.0136800602294
"171","Bottom","yes","ssp126","Mean temp june to aug",2030,8.26517638293764
"172","Bottom","yes","ssp126","Mean temp june to aug",2031,8.29968662143682
"173","Bottom","yes","ssp126","Mean temp june to aug",2032,6.92377503279887
"174","Bottom","yes","ssp126","Mean temp june to aug",2033,7.48912913152556
"175","Bottom","yes","ssp126","Mean temp june to aug",2034,7.15302565381283
"176","Bottom","yes","ssp126","Mean temp june to aug",2035,7.42058884909813
"177","Bottom","yes","ssp126","Mean temp june to aug",2036,7.04757357898084
"178","Bottom","yes","ssp126","Mean temp june to aug",2037,7.63280657457925
"179","Bottom","yes","ssp126","Mean temp june to aug",2038,7.74007783498385
"180","Bottom","yes","ssp126","Mean temp june to aug",2039,7.89080233554819
"181","Bottom","yes","ssp126","Mean temp june to aug",2040,7.01918471201055
"182","Bottom","yes","ssp126","Mean temp june to aug",2041,8.05532985225831
"183","Bottom","yes","ssp126","Mean temp june to aug",2042,8.69485006016506
"184","Bottom","yes","ssp126","Mean temp june to aug",2043,8.30410766022531
"185","Bottom","yes","ssp126","Mean temp june to aug",2044,6.60221481304939
"186","Bottom","yes","ssp126","Mean temp june to aug",2045,7.91890855839357
"187","Bottom","yes","ssp126","Mean temp june to aug",2046,8.42968313893272
"188","Bottom","yes","ssp126","Mean temp june to aug",2047,8.19984497242408
"189","Bottom","yes","ssp126","Mean temp june to aug",2048,7.5689107818506
"190","Bottom","yes","ssp126","Mean temp june to aug",2049,7.93106174336105
"191","Bottom","yes","ssp126","Mean temp june to aug",2050,7.94410300965032
"192","Bottom","yes","ssp126","Mean temp june to aug",2051,7.3227262208785
"193","Bottom","yes","ssp126","Mean temp june to aug",2052,8.55409266378136
"194","Bottom","yes","ssp126","Mean temp june to aug",2053,7.62154853699802
"195","Bottom","yes","ssp126","Mean temp june to aug",2054,7.67037906234861
"196","Bottom","yes","ssp126","Mean temp june to aug",2055,8.2923832370878
"197","Bottom","yes","ssp126","Mean temp june to aug",2056,8.32636483718026
"198","Bottom","yes","ssp126","Mean temp june to aug",2057,7.5751546977896
"199","Bottom","yes","ssp126","Mean temp june to aug",2058,8.31686906873698
"200","Bottom","yes","ssp126","Mean temp june to aug",2059,8.32006193581293
"201","Bottom","yes","ssp126","Mean temp june to aug",2060,7.57911789057137
"202","Bottom","yes","ssp126","Mean temp june to aug",2061,8.49714894180554
"203","Bottom","yes","ssp126","Mean temp june to aug",2062,8.04790557978685
"204","Bottom","yes","ssp126","Mean temp june to aug",2063,7.63404388676001
"205","Bottom","yes","ssp126","Mean temp june to aug",2064,7.41509081549076
"206","Bottom","yes","ssp126","Mean temp june to aug",2065,7.36435072480806
"207","Bottom","yes","ssp126","Mean temp june to aug",2066,8.17291582271361
"208","Bottom","yes","ssp126","Mean temp june to aug",2067,8.48600510007957
"209","Bottom","yes","ssp126","Mean temp june to aug",2068,7.99594750619116
"210","Bottom","yes","ssp126","Mean temp june to aug",2069,7.6912281040908
"211","Bottom","yes","ssp126","Mean temp june to aug",2070,7.83377507390499
"212","Bottom","yes","ssp126","Mean temp june to aug",2071,6.99553798869768
"213","Bottom","yes","ssp126","Mean temp june to aug",2072,8.2269790877032
"214","Bottom","yes","ssp126","Mean temp june to aug",2073,7.67018131157983
"215","Bottom","yes","ssp126","Mean temp june to aug",2074,8.74461111946659
"216","Bottom","yes","ssp126","Mean temp june to aug",2075,8.42321920968173
"217","Bottom","yes","ssp126","Mean temp june to aug",2076,6.76455848251645
"218","Bottom","yes","ssp126","Mean temp june to aug",2077,7.21642579117729
"219","Bottom","yes","ssp126","Mean temp june to aug",2078,8.10275441345677
"220","Bottom","yes","ssp126","Mean temp june to aug",2079,7.34083762337428
"221","Bottom","yes","ssp126","Mean temp june to aug",2080,8.14579723196437
"222","Bottom","yes","ssp126","Mean temp june to aug",2081,7.88135483437667
"223","Bottom","yes","ssp126","Mean temp june to aug",2082,8.8308378710604
"224","Bottom","yes","ssp126","Mean temp june to aug",2083,8.68992702375876
"225","Bottom","yes","ssp126","Mean temp june to aug",2084,7.21025400412395
"226","Bottom","yes","ssp126","Mean temp june to aug",2085,6.45053366711516
"227","Bottom","yes","ssp126","Mean temp june to aug",2086,7.6303942089604
"228","Bottom","yes","ssp126","Mean temp june to aug",2087,7.89271169970185
"229","Bottom","yes","ssp126","Mean temp june to aug",2088,8.17451121750197
"230","Bottom","yes","ssp126","Mean temp june to aug",2089,8.06138743416893
"231","Bottom","yes","ssp126","Mean temp june to aug",2090,8.1767836065764
"232","Bottom","yes","ssp126","Mean temp june to aug",2091,7.39516444904043
"233","Bottom","yes","ssp126","Mean temp june to aug",2092,7.87499751858927
"234","Bottom","yes","ssp126","Mean temp june to aug",2093,8.61567030980925
"235","Bottom","yes","ssp126","Mean temp june to aug",2094,8.17125081568156
"236","Bottom","yes","ssp126","Mean temp june to aug",2095,7.53538868485921
"237","Bottom","yes","ssp126","Mean temp june to aug",2096,7.93749950398523
"238","Bottom","yes","ssp126","Mean temp june to aug",2097,8.80362800666488
"239","Bottom","yes","ssp126","Mean temp june to aug",2098,8.60535754118532
"240","Bottom","yes","ssp126","Mean temp june to aug",2099,8.30958710912559
"241","Bottom","no","ssp245","Mean temp june to aug",1980,6.52356049537315
"242","Bottom","no","ssp245","Mean temp june to aug",1981,6.41257191757746
"243","Bottom","no","ssp245","Mean temp june to aug",1982,7.26469933493903
"244","Bottom","no","ssp245","Mean temp june to aug",1983,7.1725421823096
"245","Bottom","no","ssp245","Mean temp june to aug",1984,6.8132898772631
"246","Bottom","no","ssp245","Mean temp june to aug",1985,6.1625290097257
"247","Bottom","no","ssp245","Mean temp june to aug",1986,7.10265209726783
"248","Bottom","no","ssp245","Mean temp june to aug",1987,6.77353617533538
"249","Bottom","no","ssp245","Mean temp june to aug",1988,6.22684632662178
"250","Bottom","no","ssp245","Mean temp june to aug",1989,6.61967174975779
"251","Bottom","no","ssp245","Mean temp june to aug",1990,6.25856561203316
"252","Bottom","no","ssp245","Mean temp june to aug",1991,6.66289410333174
"253","Bottom","no","ssp245","Mean temp june to aug",1992,6.36933079414263
"254","Bottom","no","ssp245","Mean temp june to aug",1993,5.66742865851961
"255","Bottom","no","ssp245","Mean temp june to aug",1994,6.50990033087452
"256","Bottom","no","ssp245","Mean temp june to aug",1995,5.93218019662235
"257","Bottom","no","ssp245","Mean temp june to aug",1996,5.84255737647412
"258","Bottom","no","ssp245","Mean temp june to aug",1997,5.83132563882788
"259","Bottom","no","ssp245","Mean temp june to aug",1998,7.26291478608472
"260","Bottom","no","ssp245","Mean temp june to aug",1999,6.58239773823558
"261","Bottom","no","ssp245","Mean temp june to aug",2000,7.37208684969909
"262","Bottom","no","ssp245","Mean temp june to aug",2001,6.98370898707849
"263","Bottom","no","ssp245","Mean temp june to aug",2002,7.4971197995191
"264","Bottom","no","ssp245","Mean temp june to aug",2003,6.888863564139
"265","Bottom","no","ssp245","Mean temp june to aug",2004,7.54862908078989
"266","Bottom","no","ssp245","Mean temp june to aug",2005,6.88994442889841
"267","Bottom","no","ssp245","Mean temp june to aug",2006,6.86104797448829
"268","Bottom","no","ssp245","Mean temp june to aug",2007,6.29946247151133
"269","Bottom","no","ssp245","Mean temp june to aug",2008,5.81939476221517
"270","Bottom","no","ssp245","Mean temp june to aug",2009,6.9809883581002
"271","Bottom","no","ssp245","Mean temp june to aug",2010,7.00870200556225
"272","Bottom","no","ssp245","Mean temp june to aug",2011,7.27886177581158
"273","Bottom","no","ssp245","Mean temp june to aug",2012,7.34719111910488
"274","Bottom","no","ssp245","Mean temp june to aug",2013,7.14937010613286
"275","Bottom","no","ssp245","Mean temp june to aug",2014,5.86854162004755
"276","Bottom","no","ssp245","Mean temp june to aug",2015,6.17293143761268
"277","Bottom","no","ssp245","Mean temp june to aug",2016,6.46038470475519
"278","Bottom","no","ssp245","Mean temp june to aug",2017,7.6060085378461
"279","Bottom","no","ssp245","Mean temp june to aug",2018,7.6963543818714
"280","Bottom","no","ssp245","Mean temp june to aug",2019,7.33033790251883
"281","Bottom","no","ssp245","Mean temp june to aug",2020,6.38365205392726
"282","Bottom","no","ssp245","Mean temp june to aug",2021,5.73471042677865
"283","Bottom","no","ssp245","Mean temp june to aug",2022,7.12237606009754
"284","Bottom","no","ssp245","Mean temp june to aug",2023,6.74816304254066
"285","Bottom","no","ssp245","Mean temp june to aug",2024,7.90087551495161
"286","Bottom","no","ssp245","Mean temp june to aug",2025,7.02478947722555
"287","Bottom","no","ssp245","Mean temp june to aug",2026,7.300362056911
"288","Bottom","no","ssp245","Mean temp june to aug",2027,7.5882731170858
"289","Bottom","no","ssp245","Mean temp june to aug",2028,7.20765141488437
"290","Bottom","no","ssp245","Mean temp june to aug",2029,6.78004762281959
"291","Bottom","no","ssp245","Mean temp june to aug",2030,7.4591363233881
"292","Bottom","no","ssp245","Mean temp june to aug",2031,7.18790395455929
"293","Bottom","no","ssp245","Mean temp june to aug",2032,7.53257012911228
"294","Bottom","no","ssp245","Mean temp june to aug",2033,7.03882440677318
"295","Bottom","no","ssp245","Mean temp june to aug",2034,6.72965530529062
"296","Bottom","no","ssp245","Mean temp june to aug",2035,8.05269861198899
"297","Bottom","no","ssp245","Mean temp june to aug",2036,8.06273845245355
"298","Bottom","no","ssp245","Mean temp june to aug",2037,7.74858984980864
"299","Bottom","no","ssp245","Mean temp june to aug",2038,8.05091738697087
"300","Bottom","no","ssp245","Mean temp june to aug",2039,8.00158988992223
"301","Bottom","no","ssp245","Mean temp june to aug",2040,8.60229785468738
"302","Bottom","no","ssp245","Mean temp june to aug",2041,8.19393620933266
"303","Bottom","no","ssp245","Mean temp june to aug",2042,7.5302900197436
"304","Bottom","no","ssp245","Mean temp june to aug",2043,7.09011490563855
"305","Bottom","no","ssp245","Mean temp june to aug",2044,7.97014996970331
"306","Bottom","no","ssp245","Mean temp june to aug",2045,7.64295172742074
"307","Bottom","no","ssp245","Mean temp june to aug",2046,7.76792704339576
"308","Bottom","no","ssp245","Mean temp june to aug",2047,8.61361443865184
"309","Bottom","no","ssp245","Mean temp june to aug",2048,7.21990418038284
"310","Bottom","no","ssp245","Mean temp june to aug",2049,8.30031649069216
"311","Bottom","no","ssp245","Mean temp june to aug",2050,7.85863792651062
"312","Bottom","no","ssp245","Mean temp june to aug",2051,7.02540593375933
"313","Bottom","no","ssp245","Mean temp june to aug",2052,8.20347440573536
"314","Bottom","no","ssp245","Mean temp june to aug",2053,8.3693910390646
"315","Bottom","no","ssp245","Mean temp june to aug",2054,7.71550541707753
"316","Bottom","no","ssp245","Mean temp june to aug",2055,8.41356244420823
"317","Bottom","no","ssp245","Mean temp june to aug",2056,8.35740790755208
"318","Bottom","no","ssp245","Mean temp june to aug",2057,8.67127902285148
"319","Bottom","no","ssp245","Mean temp june to aug",2058,7.7145363954252
"320","Bottom","no","ssp245","Mean temp june to aug",2059,6.98653258476816
"321","Bottom","no","ssp245","Mean temp june to aug",2060,8.78141569310636
"322","Bottom","no","ssp245","Mean temp june to aug",2061,8.5265151141693
"323","Bottom","no","ssp245","Mean temp june to aug",2062,8.51732054278028
"324","Bottom","no","ssp245","Mean temp june to aug",2063,8.94159280734289
"325","Bottom","no","ssp245","Mean temp june to aug",2064,8.66588782840762
"326","Bottom","no","ssp245","Mean temp june to aug",2065,7.40135289121104
"327","Bottom","no","ssp245","Mean temp june to aug",2066,7.55883320645722
"328","Bottom","no","ssp245","Mean temp june to aug",2067,8.21033302938842
"329","Bottom","no","ssp245","Mean temp june to aug",2068,7.92736665194356
"330","Bottom","no","ssp245","Mean temp june to aug",2069,8.47301117237457
"331","Bottom","no","ssp245","Mean temp june to aug",2070,8.00717115860565
"332","Bottom","no","ssp245","Mean temp june to aug",2071,7.66467267237467
"333","Bottom","no","ssp245","Mean temp june to aug",2072,8.53866811221818
"334","Bottom","no","ssp245","Mean temp june to aug",2073,7.67329565664152
"335","Bottom","no","ssp245","Mean temp june to aug",2074,7.30671941796047
"336","Bottom","no","ssp245","Mean temp june to aug",2075,8.11074237519939
"337","Bottom","no","ssp245","Mean temp june to aug",2076,8.45234335418187
"338","Bottom","no","ssp245","Mean temp june to aug",2077,7.47775556992351
"339","Bottom","no","ssp245","Mean temp june to aug",2078,7.86533557110431
"340","Bottom","no","ssp245","Mean temp june to aug",2079,8.06024672788085
"341","Bottom","no","ssp245","Mean temp june to aug",2080,8.17412637018219
"342","Bottom","no","ssp245","Mean temp june to aug",2081,7.77585333504449
"343","Bottom","no","ssp245","Mean temp june to aug",2082,9.25571830188207
"344","Bottom","no","ssp245","Mean temp june to aug",2083,9.27249391808101
"345","Bottom","no","ssp245","Mean temp june to aug",2084,8.66655157488452
"346","Bottom","no","ssp245","Mean temp june to aug",2085,8.55420390610943
"347","Bottom","no","ssp245","Mean temp june to aug",2086,9.04768111106755
"348","Bottom","no","ssp245","Mean temp june to aug",2087,8.05410609925841
"349","Bottom","no","ssp245","Mean temp june to aug",2088,8.74620508621646
"350","Bottom","no","ssp245","Mean temp june to aug",2089,9.70208096084919
"351","Bottom","no","ssp245","Mean temp june to aug",2090,9.78579317108653
"352","Bottom","no","ssp245","Mean temp june to aug",2091,8.34988685607865
"353","Bottom","no","ssp245","Mean temp june to aug",2092,9.24469555144076
"354","Bottom","no","ssp245","Mean temp june to aug",2093,9.15176067061375
"355","Bottom","no","ssp245","Mean temp june to aug",2094,8.20134388090061
"356","Bottom","no","ssp245","Mean temp june to aug",2095,9.24041330337332
"357","Bottom","no","ssp245","Mean temp june to aug",2096,8.01846658980271
"358","Bottom","no","ssp245","Mean temp june to aug",2097,7.85260817623766
"359","Bottom","no","ssp245","Mean temp june to aug",2098,9.51000224355053
"360","Bottom","no","ssp245","Mean temp june to aug",2099,6.97356360239151
"361","Bottom","yes","ssp245","Mean temp june to aug",1980,6.52356049537315
"362","Bottom","yes","ssp245","Mean temp june to aug",1981,6.41257191757746
"363","Bottom","yes","ssp245","Mean temp june to aug",1982,7.26469933493903
"364","Bottom","yes","ssp245","Mean temp june to aug",1983,7.1725421823096
"365","Bottom","yes","ssp245","Mean temp june to aug",1984,6.8132898772631
"366","Bottom","yes","ssp245","Mean temp june to aug",1985,6.1625290097257
"367","Bottom","yes","ssp245","Mean temp june to aug",1986,7.10265209726783
"368","Bottom","yes","ssp245","Mean temp june to aug",1987,6.77353617533538
"369","Bottom","yes","ssp245","Mean temp june to aug",1988,6.22684632662178
"370","Bottom","yes","ssp245","Mean temp june to aug",1989,6.61967174975779
"371","Bottom","yes","ssp245","Mean temp june to aug",1990,6.17893844649864
"372","Bottom","yes","ssp245","Mean temp june to aug",1991,6.03815441969825
"373","Bottom","yes","ssp245","Mean temp june to aug",1992,6.82369385967065
"374","Bottom","yes","ssp245","Mean temp june to aug",1993,6.64663660170815
"375","Bottom","yes","ssp245","Mean temp june to aug",1994,6.29416892105883
"376","Bottom","yes","ssp245","Mean temp june to aug",1995,6.30881875943427
"377","Bottom","yes","ssp245","Mean temp june to aug",1996,6.9543287615547
"378","Bottom","yes","ssp245","Mean temp june to aug",1997,7.07337605628092
"379","Bottom","yes","ssp245","Mean temp june to aug",1998,7.30410516621507
"380","Bottom","yes","ssp245","Mean temp june to aug",1999,6.46728919656378
"381","Bottom","yes","ssp245","Mean temp june to aug",2000,6.83434648482962
"382","Bottom","yes","ssp245","Mean temp june to aug",2001,7.09858044120932
"383","Bottom","yes","ssp245","Mean temp june to aug",2002,6.8136413323805
