"","depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"167","Bottom","yes","ssp126","Mean temp june to aug",2026,7.91021429612884
"168","Bottom","yes","ssp126","Mean temp june to aug",2027,7.56956396917977
"169","Bottom","yes","ssp126","Mean temp june to aug",2028,6.92690254061427
"170","Bottom","yes","ssp126","Mean temp june to aug",2029,7.89617238958036
"171","Bottom","yes","ssp126","Mean temp june to aug",2030,8.11975859622115
"172","Bottom","yes","ssp126","Mean temp june to aug",2031,8.14875580311497
"173","Bottom","yes","ssp126","Mean temp june to aug",2032,6.92821974273031
"174","Bottom","yes","ssp126","Mean temp june to aug",2033,7.42793368359803
"175","Bottom","yes","ssp126","Mean temp june to aug",2034,7.13232934233846
"176","Bottom","yes","ssp126","Mean temp june to aug",2035,7.36757626268441
"177","Bottom","yes","ssp126","Mean temp june to aug",2036,7.03461855940973
"178","Bottom","yes","ssp126","Mean temp june to aug",2037,7.55303669006798
"179","Bottom","yes","ssp126","Mean temp june to aug",2038,7.65136950130388
"180","Bottom","yes","ssp126","Mean temp june to aug",2039,7.78230699821699
"181","Bottom","yes","ssp126","Mean temp june to aug",2040,7.00865965468079
"182","Bottom","yes","ssp126","Mean temp june to aug",2041,7.92657823147629
"183","Bottom","yes","ssp126","Mean temp june to aug",2042,8.50506713283137
"184","Bottom","yes","ssp126","Mean temp june to aug",2043,8.15401071800828
"185","Bottom","yes","ssp126","Mean temp june to aug",2044,6.64116498369649
"186","Bottom","yes","ssp126","Mean temp june to aug",2045,7.81520595143184
"187","Bottom","yes","ssp126","Mean temp june to aug",2046,8.26438082694611
"188","Bottom","yes","ssp126","Mean temp june to aug",2047,8.0622110979374
"189","Bottom","yes","ssp126","Mean temp june to aug",2048,7.49823189340167
"190","Bottom","yes","ssp126","Mean temp june to aug",2049,7.82115784086493
"191","Bottom","yes","ssp126","Mean temp june to aug",2050,7.83294087253475
"192","Bottom","yes","ssp126","Mean temp june to aug",2051,7.27441924206577
"193","Bottom","yes","ssp126","Mean temp june to aug",2052,8.37309036058722
"194","Bottom","yes","ssp126","Mean temp june to aug",2053,7.54160941756488
"195","Bottom","yes","ssp126","Mean temp june to aug",2054,7.59051161056811
"196","Bottom","yes","ssp126","Mean temp june to aug",2055,8.13907863971171
"197","Bottom","yes","ssp126","Mean temp june to aug",2056,8.17437420799273
"198","Bottom","yes","ssp126","Mean temp june to aug",2057,7.504061800432
"199","Bottom","yes","ssp126","Mean temp june to aug",2058,8.1700181945197
"200","Bottom","yes","ssp126","Mean temp june to aug",2059,8.16426015515397
"201","Bottom","yes","ssp126","Mean temp june to aug",2060,7.50158693284788
"202","Bottom","yes","ssp126","Mean temp june to aug",2061,8.32001222658538
"203","Bottom","yes","ssp126","Mean temp june to aug",2062,7.92163188358668
"204","Bottom","yes","ssp126","Mean temp june to aug",2063,7.55774160452162
"205","Bottom","yes","ssp126","Mean temp june to aug",2064,7.3623554378703
"206","Bottom","yes","ssp126","Mean temp june to aug",2065,7.31850261950776
"207","Bottom","yes","ssp126","Mean temp june to aug",2066,8.03820549110699
"208","Bottom","yes","ssp126","Mean temp june to aug",2067,8.31977001381543
"209","Bottom","yes","ssp126","Mean temp june to aug",2068,7.8740585942726
"210","Bottom","yes","ssp126","Mean temp june to aug",2069,7.60495616353635
"211","Bottom","yes","ssp126","Mean temp june to aug",2070,7.73330872197168
"212","Bottom","yes","ssp126","Mean temp june to aug",2071,6.98979301283331
"213","Bottom","yes","ssp126","Mean temp june to aug",2072,8.07991640441603
"214","Bottom","yes","ssp126","Mean temp june to aug",2073,7.58932498448364
"215","Bottom","yes","ssp126","Mean temp june to aug",2074,8.54366575900306
"216","Bottom","yes","ssp126","Mean temp june to aug",2075,8.25643553602708
"217","Bottom","yes","ssp126","Mean temp june to aug",2076,6.78319791043929
"218","Bottom","yes","ssp126","Mean temp june to aug",2077,7.17753391063241
"219","Bottom","yes","ssp126","Mean temp june to aug",2078,7.97599759619594
"220","Bottom","yes","ssp126","Mean temp june to aug",2079,7.29243221691886
"221","Bottom","yes","ssp126","Mean temp june to aug",2080,8.01176632658836
"222","Bottom","yes","ssp126","Mean temp june to aug",2081,7.77409055350954
"223","Bottom","yes","ssp126","Mean temp june to aug",2082,8.62199700698683
"224","Bottom","yes","ssp126","Mean temp june to aug",2083,8.49410801223333
"225","Bottom","yes","ssp126","Mean temp june to aug",2084,7.18540097297645
"226","Bottom","yes","ssp126","Mean temp june to aug",2085,6.50141736053583
"227","Bottom","yes","ssp126","Mean temp june to aug",2086,7.55467525416055
"228","Bottom","yes","ssp126","Mean temp june to aug",2087,7.78843806208946
"229","Bottom","yes","ssp126","Mean temp june to aug",2088,8.03736671920815
"230","Bottom","yes","ssp126","Mean temp june to aug",2089,7.93662366151549
"231","Bottom","yes","ssp126","Mean temp june to aug",2090,8.03602623796102
"232","Bottom","yes","ssp126","Mean temp june to aug",2091,7.34527995538914
"233","Bottom","yes","ssp126","Mean temp june to aug",2092,7.77283321537215
"234","Bottom","yes","ssp126","Mean temp june to aug",2093,8.43147587115397
"235","Bottom","yes","ssp126","Mean temp june to aug",2094,8.03635489347587
"236","Bottom","yes","ssp126","Mean temp june to aug",2095,7.46618980969719
"237","Bottom","yes","ssp126","Mean temp june to aug",2096,7.82462609844952
"238","Bottom","yes","ssp126","Mean temp june to aug",2097,8.59658623140588
"239","Bottom","yes","ssp126","Mean temp june to aug",2098,8.42174996336714
"240","Bottom","yes","ssp126","Mean temp june to aug",2099,8.15941278318075
"241","Bottom","no","ssp245","Mean temp june to aug",1980,6.56225014192782
"242","Bottom","no","ssp245","Mean temp june to aug",1981,6.47392015014643
"243","Bottom","no","ssp245","Mean temp june to aug",1982,7.22106388398098
"244","Bottom","no","ssp245","Mean temp june to aug",1983,7.14386919242465
"245","Bottom","no","ssp245","Mean temp june to aug",1984,6.83078856557499
"246","Bottom","no","ssp245","Mean temp june to aug",1985,6.24933497175383
"247","Bottom","no","ssp245","Mean temp june to aug",1986,7.08274635570307
"248","Bottom","no","ssp245","Mean temp june to aug",1987,6.78990737024073
"249","Bottom","no","ssp245","Mean temp june to aug",1988,6.30741089159902
"250","Bottom","no","ssp245","Mean temp june to aug",1989,6.64739432661883
"251","Bottom","no","ssp245","Mean temp june to aug",1990,6.33056003018805
"252","Bottom","no","ssp245","Mean temp june to aug",1991,6.69294179046774
"253","Bottom","no","ssp245","Mean temp june to aug",1992,6.42964210009223
"254","Bottom","no","ssp245","Mean temp june to aug",1993,5.81294291799952
"255","Bottom","no","ssp245","Mean temp june to aug",1994,6.55123675056622
"256","Bottom","no","ssp245","Mean temp june to aug",1995,6.04212137341638
"257","Bottom","no","ssp245","Mean temp june to aug",1996,5.96328332087641
"258","Bottom","no","ssp245","Mean temp june to aug",1997,5.95477380949676
"259","Bottom","no","ssp245","Mean temp june to aug",1998,7.22470206984383
"260","Bottom","no","ssp245","Mean temp june to aug",1999,6.62450705841181
"261","Bottom","no","ssp245","Mean temp june to aug",2000,7.32338977963972
"262","Bottom","no","ssp245","Mean temp june to aug",2001,6.97319800705078
"263","Bottom","no","ssp245","Mean temp june to aug",2002,7.43153881638742
"264","Bottom","no","ssp245","Mean temp june to aug",2003,6.89076478215637
"265","Bottom","no","ssp245","Mean temp june to aug",2004,7.47839714086728
"266","Bottom","no","ssp245","Mean temp june to aug",2005,6.89433670650499
"267","Bottom","no","ssp245","Mean temp june to aug",2006,6.87161745490126
"268","Bottom","no","ssp245","Mean temp june to aug",2007,6.37010350786384
"269","Bottom","no","ssp245","Mean temp june to aug",2008,5.94345249423288
"270","Bottom","no","ssp245","Mean temp june to aug",2009,6.97341695305762
"271","Bottom","no","ssp245","Mean temp june to aug",2010,6.99779082999575
"272","Bottom","no","ssp245","Mean temp june to aug",2011,7.23828016649497
"273","Bottom","no","ssp245","Mean temp june to aug",2012,7.29753548473554
"274","Bottom","no","ssp245","Mean temp june to aug",2013,7.12020587072303
"275","Bottom","no","ssp245","Mean temp june to aug",2014,5.98988490848664
"276","Bottom","no","ssp245","Mean temp june to aug",2015,6.2543890560949
"277","Bottom","no","ssp245","Mean temp june to aug",2016,6.51439773747536
"278","Bottom","no","ssp245","Mean temp june to aug",2017,7.53072260134646
"279","Bottom","no","ssp245","Mean temp june to aug",2018,7.61049139786342
"280","Bottom","no","ssp245","Mean temp june to aug",2019,7.28128857987359
"281","Bottom","no","ssp245","Mean temp june to aug",2020,6.44480745661042
"282","Bottom","no","ssp245","Mean temp june to aug",2021,5.86773768681739
"283","Bottom","no","ssp245","Mean temp june to aug",2022,7.09530918688224
"284","Bottom","no","ssp245","Mean temp june to aug",2023,6.76882174390857
"285","Bottom","no","ssp245","Mean temp june to aug",2024,7.7983218349028
"286","Bottom","no","ssp245","Mean temp june to aug",2025,7.01393336237901
"287","Bottom","no","ssp245","Mean temp june to aug",2026,7.26447181717064
"288","Bottom","no","ssp245","Mean temp june to aug",2027,7.52097767924497
"289","Bottom","no","ssp245","Mean temp june to aug",2028,7.18424825828009
"290","Bottom","no","ssp245","Mean temp june to aug",2029,6.79571532779625
"291","Bottom","no","ssp245","Mean temp june to aug",2030,7.39497473146532
"292","Bottom","no","ssp245","Mean temp june to aug",2031,7.1587047848219
"293","Bottom","no","ssp245","Mean temp june to aug",2032,7.46614559928211
"294","Bottom","no","ssp245","Mean temp june to aug",2033,7.02264638561075
"295","Bottom","no","ssp245","Mean temp june to aug",2034,6.75542976099369
"296","Bottom","no","ssp245","Mean temp june to aug",2035,7.92292686852962
"297","Bottom","no","ssp245","Mean temp june to aug",2036,7.93383594614578
"298","Bottom","no","ssp245","Mean temp june to aug",2037,7.65300196163809
"299","Bottom","no","ssp245","Mean temp june to aug",2038,7.92701191945754
"300","Bottom","no","ssp245","Mean temp june to aug",2039,7.88422771208579
"301","Bottom","no","ssp245","Mean temp june to aug",2040,8.41555554943535
"302","Bottom","no","ssp245","Mean temp june to aug",2041,8.05255978262118
"303","Bottom","no","ssp245","Mean temp june to aug",2042,7.46156154496789
"304","Bottom","no","ssp245","Mean temp june to aug",2043,7.06641358454495
"305","Bottom","no","ssp245","Mean temp june to aug",2044,7.84862567545151
"306","Bottom","no","ssp245","Mean temp june to aug",2045,7.56474600749231
"307","Bottom","no","ssp245","Mean temp june to aug",2046,7.67181920378291
"308","Bottom","no","ssp245","Mean temp june to aug",2047,8.42875321720035
"309","Bottom","no","ssp245","Mean temp june to aug",2048,7.1883935064172
"310","Bottom","no","ssp245","Mean temp june to aug",2049,8.14329121794308
"311","Bottom","no","ssp245","Mean temp june to aug",2050,7.75316502189537
"312","Bottom","no","ssp245","Mean temp june to aug",2051,7.01136894615686
"313","Bottom","no","ssp245","Mean temp june to aug",2052,8.06044416303533
"314","Bottom","no","ssp245","Mean temp june to aug",2053,8.20866127728553
"315","Bottom","no","ssp245","Mean temp june to aug",2054,7.62249760830984
"316","Bottom","no","ssp245","Mean temp june to aug",2055,8.24877572315412
"317","Bottom","no","ssp245","Mean temp june to aug",2056,8.19355900660454
"318","Bottom","no","ssp245","Mean temp june to aug",2057,8.47444974119975
"319","Bottom","no","ssp245","Mean temp june to aug",2058,7.625883359242
"320","Bottom","no","ssp245","Mean temp june to aug",2059,6.98162939086946
"321","Bottom","no","ssp245","Mean temp june to aug",2060,8.57480416075627
"322","Bottom","no","ssp245","Mean temp june to aug",2061,8.34722657754792
"323","Bottom","no","ssp245","Mean temp june to aug",2062,8.33599248213941
"324","Bottom","no","ssp245","Mean temp june to aug",2063,8.71412935618651
"325","Bottom","no","ssp245","Mean temp june to aug",2064,8.46733040493834
"326","Bottom","no","ssp245","Mean temp june to aug",2065,7.34728559683568
"327","Bottom","no","ssp245","Mean temp june to aug",2066,7.47572448048235
"328","Bottom","no","ssp245","Mean temp june to aug",2067,8.06078508436151
"329","Bottom","no","ssp245","Mean temp june to aug",2068,7.80984273683541
"330","Bottom","no","ssp245","Mean temp june to aug",2069,8.30108788373592
"331","Bottom","no","ssp245","Mean temp june to aug",2070,7.88031443494742
"332","Bottom","no","ssp245","Mean temp june to aug",2071,7.57604697856082
"333","Bottom","no","ssp245","Mean temp june to aug",2072,8.35957486500509
"334","Bottom","no","ssp245","Mean temp june to aug",2073,7.59204389426131
"335","Bottom","no","ssp245","Mean temp june to aug",2074,7.27456172292864
"336","Bottom","no","ssp245","Mean temp june to aug",2075,7.98069506291896
"337","Bottom","no","ssp245","Mean temp june to aug",2076,8.28377528855093
"338","Bottom","no","ssp245","Mean temp june to aug",2077,7.41438224042448
"339","Bottom","no","ssp245","Mean temp june to aug",2078,7.75671692830377
"340","Bottom","no","ssp245","Mean temp june to aug",2079,7.92873948823628
"341","Bottom","no","ssp245","Mean temp june to aug",2080,8.03520570349627
"342","Bottom","no","ssp245","Mean temp june to aug",2081,7.68012534075222
"343","Bottom","no","ssp245","Mean temp june to aug",2082,8.99719342596236
"344","Bottom","no","ssp245","Mean temp june to aug",2083,9.0130690462877
"345","Bottom","no","ssp245","Mean temp june to aug",2084,8.47216997228685
"346","Bottom","no","ssp245","Mean temp june to aug",2085,8.3696806492854
"347","Bottom","no","ssp245","Mean temp june to aug",2086,8.81131174729146
"348","Bottom","no","ssp245","Mean temp june to aug",2087,7.93554703750289
"349","Bottom","no","ssp245","Mean temp june to aug",2088,8.54306599387338
"350","Bottom","no","ssp245","Mean temp june to aug",2089,9.39940391862244
"351","Bottom","no","ssp245","Mean temp june to aug",2090,9.46905085036174
"352","Bottom","no","ssp245","Mean temp june to aug",2091,8.19327204245865
"353","Bottom","no","ssp245","Mean temp june to aug",2092,8.98161952741145
"354","Bottom","no","ssp245","Mean temp june to aug",2093,8.90142862954296
"355","Bottom","no","ssp245","Mean temp june to aug",2094,8.05547950360453
"356","Bottom","no","ssp245","Mean temp june to aug",2095,8.98581085109075
"357","Bottom","no","ssp245","Mean temp june to aug",2096,7.89865609627999
"358","Bottom","no","ssp245","Mean temp june to aug",2097,7.75317778935486
"359","Bottom","no","ssp245","Mean temp june to aug",2098,9.22511545663446
"360","Bottom","no","ssp245","Mean temp june to aug",2099,6.97050245943113
"361","Bottom","yes","ssp245","Mean temp june to aug",1980,6.56225014192782
"362","Bottom","yes","ssp245","Mean temp june to aug",1981,6.47392015014643
"363","Bottom","yes","ssp245","Mean temp june to aug",1982,7.22106388398098
"364","Bottom","yes","ssp245","Mean temp june to aug",1983,7.14386919242465
"365","Bottom","yes","ssp245","Mean temp june to aug",1984,6.83078856557499
"366","Bottom","yes","ssp245","Mean temp june to aug",1985,6.24933497175383
"367","Bottom","yes","ssp245","Mean temp june to aug",1986,7.08274635570307
"368","Bottom","yes","ssp245","Mean temp june to aug",1987,6.78990737024073
"369","Bottom","yes","ssp245","Mean temp june to aug",1988,6.30741089159902
"370","Bottom","yes","ssp245","Mean temp june to aug",1989,6.64739432661883
"371","Bottom","yes","ssp245","Mean temp june to aug",1990,6.17893844649864
"372","Bottom","yes","ssp245","Mean temp june to aug",1991,6.03815441969825
"373","Bottom","yes","ssp245","Mean temp june to aug",1992,6.82369385967065
"374","Bottom","yes","ssp245","Mean temp june to aug",1993,6.64663660170815
"375","Bottom","yes","ssp245","Mean temp june to aug",1994,6.29416892105883
"376","Bottom","yes","ssp245","Mean temp june to aug",1995,6.30881875943427
"377","Bottom","yes","ssp245","Mean temp june to aug",1996,6.9543287615547
"378","Bottom","yes","ssp245","Mean temp june to aug",1997,7.07337605628092
"379","Bottom","yes","ssp245","Mean temp june to aug",1998,7.30410516621507
"380","Bottom","yes","ssp245","Mean temp june to aug",1999,6.46728919656378
"381","Bottom","yes","ssp245","Mean temp june to aug",2000,6.83434648482962
"382","Bottom","yes","ssp245","Mean temp june to aug",2001,7.09858044120932
"383","Bottom","yes","ssp245","Mean temp june to aug",2002,6.8136413323805
